date,product,sales
2023-02-01,Jacket,8103
2023-02-01,Hoodie,5326
2023-02-02,T-Shirt,3852
2023-02-02,Jeans,6360
2023-02-02,Shoes,7071
2023-02-02,Jacket,8811
2023-02-02,Hoodie,5383
2023-02-03,T-Shirt,4004
2023-02-03,Jeans,6248
2023-02-03,Shoes,6838
2023-02-03,Jacket,8408
2023-02-03,Hoodie,5309
2023-02-04,T-Shirt,4728
2023-02-04,Jeans,8099
2023-02-04,Shoes,9057
2023-02-04,Jacket,11169
2023-02-04,Hoodie,6714
2023-02-05,T-Shirt,4801
2023-02-05,Jeans,8776
2023-02-05,Shoes,9428
2023-02-05,Jacket,10565
2023-02-05,Hoodie,6854
2023-02-06,T-Shirt,3890
2023-02-06,Jeans,6397
2023-02-06,Shoes,6573
2023-02-06,Jacket,7935
2023-02-06,Hoodie,5382
2023-02-07,T-Shirt,3639
2023-02-07,Jeans,6430
2023-02-07,Shoes,6837
2023-02-07,Jacket,8345
2023-02-07,Hoodie,5965
2023-02-08,T-Shirt,3762
2023-02-08,Jeans,6706
2023-02-08,Shoes,7481
2023-02-08,Jacket,8065
2023-02-08,Hoodie,5579
2023-02-09,T-Shirt,3737
2023-02-09,Jeans,6309
2023-02-09,Shoes,6932
2023-02-09,Jacket,8421
2023-02-09,Hoodie,5352
2023-02-10,T-Shirt,4143
2023-02-10,Jeans,6510
2023-02-10,Shoes,7385
2023-02-10,Jacket,8132
2023-02-10,Hoodie,5144
2023-02-11,T-Shirt,4980
2023-02-11,Jeans,9019
2023-02-11,Shoes,8608
2023-02-11,Jacket,10463
2023-02-11,Hoodie,7134
2023-02-12,T-Shirt,5352
2023-02-12,Jeans,8514
2023-02-12,Shoes,9269
2023-02-12,Jacket,11040
2023-02-12,Hoodie,6895
2023-02-13,T-Shirt,3586
2023-02-13,Jeans,6436
2023-02-13,Shoes,7049
2023-02-13,Jacket,8357
2023-02-13,Hoodie,5177
2023-02-14,T-Shirt,3961
2023-02-14,Jeans,6883
2023-02-14,Shoes,7156
2023-02-14,Jacket,8052
2023-02-14,Hoodie,5325
2023-02-15,T-Shirt,4202
2023-02-15,Jeans,6682
2023-02-15,Shoes,6900
2023-02-15,Jacket,8723
2023-02-15,Hoodie,5302
2023-02-16,T-Shirt,3586
2023-02-16,Jeans,6982
2023-02-16,Shoes,7363
2023-02-16,Jacket,8931
2023-02-16,Hoodie,5524
2023-02-17,T-Shirt,4051
2023-02-17,Jeans,6558
2023-02-17,Shoes,7251
2023-02-17,Jacket,8286
2023-02-17,Hoodie,5679
2023-02-18,T-Shirt,5065
2023-02-18,Jeans,8119
2023-02-18,Shoes,9142
2023-02-18,Jacket,11096
2023-02-18,Hoodie,7576
2023-02-19,T-Shirt,5448
2023-02-19,Jeans,8882
2023-02-19,Shoes,9547
2023-02-19,Jacket,11080
2023-02-19,Hoodie,7162
2023-02-20,T-Shirt,3953
2023-02-20,Jeans,6778
2023-02-20,Shoes,7669
2023-02-20,Jacket,9253
2023-02-20,Hoodie,5557
2023-02-21,T-Shirt,3933
2023-02-21,Jeans,6259
2023-02-21,Shoes,7415
2023-02-21,Jacket,8846
2023-02-21,Hoodie,5463
2023-02-22,T-Shirt,3878
2023-02-22,Jeans,7119
2023-02-22,Shoes,7407
2023-02-22,Jacket,8338
2023-02-22,Hoodie,5587
2023-02-23,T-Shirt,4139
2023-02-23,Jeans,6817
2023-02-23,Shoes,7067
2023-02-23,Jacket,8294
2023-02-23,Hoodie,5520
2023-02-24,T-Shirt,3765
2023-02-24,Jeans,7044
2023-02-24,Shoes,7057
2023-02-24,Jacket,8881
2023-02-24,Hoodie,5649
2023-02-25,T-Shirt,5287
2023-02-25,Jeans,9459
2023-02-25,Shoes,9816
2023-02-25,Jacket,11024
2023-02-25,Hoodie,6863
2023-02-26,T-Shirt,5291
2023-02-26,Jeans,8677
2023-02-26,Shoes,10211
2023-02-26,Jacket,10988
2023-02-26,Hoodie,7500
2023-02-27,T-Shirt,3942
2023-02-27,Jeans,6871
2023-02-27,Shoes,7189
2023-02-27,Jacket,8438
2023-02-27,Hoodie,5989
2023-02-28,T-Shirt,3691
2023-02-28,Jeans,7020
2023-02-28,Shoes,7476
2023-02-28,Jacket,9047
2023-02-28,Hoodie,5628
2023-03-01,T-Shirt,4003
2023-03-01,Jeans,7070
2023-03-01,Shoes,7820
2023-03-01,Jacket,8226
2023-03-01,Hoodie,5769
2023-03-02,T-Shirt,3984
2023-03-02,Jeans,7254
2023-03-02,Shoes,7550
2023-03-02,Jacket,8531
2023-03-02,Hoodie,5306
2023-03-03,T-Shirt,3825
2023-03-03,Jeans,7323
2023-03-03,Shoes,7157
2023-03-03,Jacket,8797
2023-03-03,Hoodie,5165
2023-03-04,T-Shirt,5273
2023-03-04,Jeans,8708
2023-03-04,Shoes,9468
2023-03-04,Jacket,12267
2023-03-04,Hoodie,7886
2023-03-05,T-Shirt,5600
2023-03-05,Jeans,8761
2023-03-05,Shoes,10400
2023-03-05,Jacket,11156
2023-03-05,Hoodie,7289
2023-03-06,T-Shirt,3914
2023-03-06,Jeans,6882
2023-03-06,Shoes,7566
2023-03-06,Jacket,8912
2023-03-06,Hoodie,6002
2023-03-07,T-Shirt,4027
2023-03-07,Jeans,6726
2023-03-07,Shoes,7896
2023-03-07,Jacket,9007
2023-03-07,Hoodie,5806
2023-03-08,T-Shirt,3707
2023-03-08,Jeans,7371
2023-03-08,Shoes,7721
2023-03-08,Jacket,8825
2023-03-08,Hoodie,5399
2023-03-09,T-Shirt,3923
2023-03-09,Jeans,7304
2023-03-09,Shoes,7470
2023-03-09,Jacket,9175
2023-03-09,Hoodie,5941
2023-03-10,T-Shirt,4163
2023-03-10,Jeans,7356
2023-03-10,Shoes,7851
2023-03-10,Jacket,8345
2023-03-10,Hoodie,5588
2023-03-11,T-Shirt,5110
2023-03-11,Jeans,9364
2023-03-11,Shoes,10885
2023-03-11,Jacket,11886
2023-03-11,Hoodie,7082
2023-03-12,T-Shirt,5213
2023-03-12,Jeans,9216
2023-03-12,Shoes,10485
2023-03-12,Jacket,12449
2023-03-12,Hoodie,7425
2023-03-13,T-Shirt,4304
2023-03-13,Jeans,7132
2023-03-13,Shoes,7439
2023-03-13,Jacket,8971
2023-03-13,Hoodie,5297
2023-03-14,T-Shirt,4165
2023-03-14,Jeans,7050
2023-03-14,Shoes,7750
2023-03-14,Jacket,8854
2023-03-14,Hoodie,5945
2023-03-15,T-Shirt,3768
2023-03-15,Jeans,6893
2023-03-15,Shoes,7602
2023-03-15,Jacket,9582
2023-03-15,Hoodie,5830
2023-03-16,T-Shirt,4260
2023-03-16,Jeans,7220
2023-03-16,Shoes,7673
2023-03-16,Jacket,8625
2023-03-16,Hoodie,5974
2023-03-17,T-Shirt,4520
2023-03-17,Jeans,7233
2023-03-17,Shoes,7232
2023-03-17,Jacket,9327
2023-03-17,Hoodie,6077
2023-03-18,T-Shirt,5177
2023-03-18,Jeans,10229
2023-03-18,Shoes,9823
2023-03-18,Jacket,11734
2023-03-18,Hoodie,7822
2023-03-19,T-Shirt,5364
2023-03-19,Jeans,9381
2023-03-19,Shoes,10076
2023-03-19,Jacket,11800
2023-03-19,Hoodie,7468
2023-03-20,T-Shirt,4193
2023-03-20,Jeans,7403
2023-03-20,Shoes,7221
2023-03-20,Jacket,8471
2023-03-20,Hoodie,5933
2023-03-21,T-Shirt,4078
2023-03-21,Jeans,7047
2023-03-21,Shoes,7813
2023-03-21,Jacket,9054
2023-03-21,Hoodie,5691
2023-03-22,T-Shirt,4252
2023-03-22,Jeans,7373
2023-03-22,Shoes,7473
2023-03-22,Jacket,8690
2023-03-22,Hoodie,5716
2023-03-23,T-Shirt,4150
2023-03-23,Jeans,7135
2023-03-23,Shoes,7993
2023-03-23,Jacket,8729
2023-03-23,Hoodie,6001
2023-03-24,T-Shirt,4351
2023-03-24,Jeans,7348
2023-03-24,Shoes,7548
2023-03-24,Jacket,8920
2023-03-24,Hoodie,5800
2023-03-25,T-Shirt,5453
2023-03-25,Jeans,9165
2023-03-25,Shoes,10454
2023-03-25,Jacket,12347
2023-03-25,Hoodie,7486
2023-03-26,T-Shirt,5628
2023-03-26,Jeans,9123
2023-03-26,Shoes,10012
2023-03-26,Jacket,11284
2023-03-26,Hoodie,7471
2023-03-27,T-Shirt,4407
2023-03-27,Jeans,7124
2023-03-27,Shoes,7740
2023-03-27,Jacket,9489
2023-03-27,Hoodie,5628
2023-03-28,T-Shirt,4244
2023-03-28,Jeans,6872
2023-03-28,Shoes,8042
2023-03-28,Jacket,9175
2023-03-28,Hoodie,5704
2023-03-29,T-Shirt,4311
2023-03-29,Jeans,7130
2023-03-29,Shoes,8211
2023-03-29,Jacket,9111
2023-03-29,Hoodie,5771
2023-03-30,T-Shirt,4415
2023-03-30,Jeans,7371
2023-03-30,Shoes,7780
2023-03-30,Jacket,8907
2023-03-30,Hoodie,6007
2023-03-31,T-Shirt,4412
2023-03-31,Jeans,7306
2023-03-31,Shoes,8014
2023-03-31,Jacket,9773
2023-03-31,Hoodie,5517
2023-04-01,T-Shirt,5555
2023-04-01,Jeans,9454
2023-04-01,Shoes,10985
2023-04-01,Jacket,11717
2023-04-01,Hoodie,7418
2023-04-02,T-Shirt,5784
2023-04-02,Jeans,9247
2023-04-02,Shoes,10949
2023-04-02,Jacket,12155
2023-04-02,Hoodie,7592
2023-04-03,T-Shirt,4198
2023-04-03,Jeans,7439
2023-04-03,Shoes,7810
2023-04-03,Jacket,9303
2023-04-03,Hoodie,5573
2023-04-04,T-Shirt,4234
2023-04-04,Jeans,6983
2023-04-04,Shoes,7957
2023-04-04,Jacket,8597
2023-04-04,Hoodie,5941
2023-04-05,T-Shirt,4378
2023-04-05,Jeans,7048
2023-04-05,Shoes,7744
2023-04-05,Jacket,9873
2023-04-05,Hoodie,6315
2023-04-06,T-Shirt,4256
2023-04-06,Jeans,6931
2023-04-06,Shoes,8729
2023-04-06,Jacket,8797
2023-04-06,Hoodie,5761
2023-04-07,T-Shirt,4366
2023-04-07,Jeans,7192
2023-04-07,Shoes,7978
2023-04-07,Jacket,9155
2023-04-07,Hoodie,6069
2023-04-08,T-Shirt,5679
2023-04-08,Jeans,9293
2023-04-08,Shoes,10763
2023-04-08,Jacket,11498
2023-04-08,Hoodie,7849
2023-04-09,T-Shirt,5585
2023-04-09,Jeans,9205
2023-04-09,Shoes,9935
2023-04-09,Jacket,11151
2023-04-09,Hoodie,7780
2023-04-10,T-Shirt,3983
2023-04-10,Jeans,6828
2023-04-10,Shoes,7720
2023-04-10,Jacket,9688
2023-04-10,Hoodie,6011
2023-04-11,T-Shirt,4305
2023-04-11,Jeans,7303
2023-04-11,Shoes,7235
2023-04-11,Jacket,9161
2023-04-11,Hoodie,5720
2023-04-12,T-Shirt,4119
2023-04-12,Jeans,7642
2023-04-12,Shoes,8088
2023-04-12,Jacket,9925
2023-04-12,Hoodie,6176
2023-04-13,T-Shirt,4161
2023-04-13,Jeans,7355
2023-04-13,Shoes,7545
2023-04-13,Jacket,8773
2023-04-13,Hoodie,5706
2023-04-14,T-Shirt,4069
2023-04-14,Jeans,7044
2023-04-14,Shoes,8100
2023-04-14,Jacket,9194
2023-04-14,Hoodie,6092
2023-04-15,T-Shirt,5539
2023-04-15,Jeans,9571
2023-04-15,Shoes,10257
2023-04-15,Jacket,11997
2023-04-15,Hoodie,8031
2023-04-16,T-Shirt,5441
2023-04-16,Jeans,9033
2023-04-16,Shoes,9691
2023-04-16,Jacket,12760
2023-04-16,Hoodie,7689
2023-04-17,T-Shirt,4189
2023-04-17,Jeans,7525
2023-04-17,Shoes,7582
2023-04-17,Jacket,9674
2023-04-17,Hoodie,5854
2023-04-18,T-Shirt,4096
2023-04-18,Jeans,7193
2023-04-18,Shoes,7644
2023-04-18,Jacket,9905
2023-04-18,Hoodie,5970
2023-04-19,T-Shirt,4326
2023-04-19,Jeans,7116
2023-04-19,Shoes,7909
2023-04-19,Jacket,9523
2023-04-19,Hoodie,6090
2023-04-20,T-Shirt,4249
2023-04-20,Jeans,8310
2023-04-20,Shoes,7655
2023-04-20,Jacket,8800
2023-04-20,Hoodie,6114
2023-04-21,T-Shirt,4345
2023-04-21,Jeans,7124
2023-04-21,Shoes,8073
2023-04-21,Jacket,8898
2023-04-21,Hoodie,5510
2023-04-22,T-Shirt,5552
2023-04-22,Jeans,8959
2023-04-22,Shoes,10135
2023-04-22,Jacket,12219
2023-04-22,Hoodie,7592
2023-04-23,T-Shirt,5325
2023-04-23,Jeans,9694
2023-04-23,Shoes,9831
2023-04-23,Jacket,12283
2023-04-23,Hoodie,7684
2023-04-24,T-Shirt,4315
2023-04-24,Jeans,7079
2023-04-24,Shoes,7975
2023-04-24,Jacket,8836
2023-04-24,Hoodie,5584
2023-04-25,T-Shirt,4031
2023-04-25,Jeans,7225
2023-04-25,Shoes,8327
2023-04-25,Jacket,9044
2023-04-25,Hoodie,5607
2023-04-26,T-Shirt,4024
2023-04-26,Jeans,7536
2023-04-26,Shoes,8004
2023-04-26,Jacket,9212
2023-04-26,Hoodie,5772
2023-04-27,T-Shirt,4400
2023-04-27,Jeans,7009
2023-04-27,Shoes,7960
2023-04-27,Jacket,9042
2023-04-27,Hoodie,5482
2023-04-28,T-Shirt,4198
2023-04-28,Jeans,7497
2023-04-28,Shoes,7695
2023-04-28,Jacket,8999
2023-04-28,Hoodie,5632
2023-04-29,T-Shirt,5409
2023-04-29,Jeans,9286
2023-04-29,Shoes,10035
2023-04-29,Jacket,11738
2023-04-29,Hoodie,7152
2023-04-30,T-Shirt,5201
2023-04-30,Jeans,9660
2023-04-30,Shoes,10131
2023-04-30,Jacket,11153
2023-04-30,Hoodie,7813
2023-05-01,T-Shirt,4205
2023-05-01,Jeans,7651
2023-05-01,Shoes,7427
2023-05-01,Jacket,9096
2023-05-01,Hoodie,5600
2023-05-02,T-Shirt,3988
2023-05-02,Jeans,7512
2023-05-02,Shoes,8165
2023-05-02,Jacket,9642
2023-05-02,Hoodie,5898
2023-05-03,T-Shirt,4162
2023-05-03,Jeans,6856
2023-05-03,Shoes,7983
2023-05-03,Jacket,9154
2023-05-03,Hoodie,5961
2023-05-04,T-Shirt,4333
2023-05-04,Jeans,6663
2023-05-04,Shoes,7928
2023-05-04,Jacket,8929
2023-05-04,Hoodie,5975
2023-05-05,T-Shirt,4287
2023-05-05,Jeans,6801
2023-05-05,Shoes,7790
2023-05-05,Jacket,9319
2023-05-05,Hoodie,5467
2023-05-06,T-Shirt,5324
2023-05-06,Jeans,9146
2023-05-06,Shoes,9868
2023-05-06,Jacket,11888
2023-05-06,Hoodie,7685
2023-05-07,T-Shirt,5041
2023-05-07,Jeans,9746
2023-05-07,Shoes,10616
2023-05-07,Jacket,12392
2023-05-07,Hoodie,7404
2023-05-08,T-Shirt,4122
2023-05-08,Jeans,6890
2023-05-08,Shoes,7583
2023-05-08,Jacket,8793
2023-05-08,Hoodie,5482
2023-05-09,T-Shirt,4149
2023-05-09,Jeans,7894
2023-05-09,Shoes,7877
2023-05-09,Jacket,9071
2023-05-09,Hoodie,5619
2023-05-10,T-Shirt,3931
2023-05-10,Jeans,7058
2023-05-10,Shoes,7898
2023-05-10,Jacket,8448
2023-05-10,Hoodie,6133
2023-05-11,T-Shirt,4195
2023-05-11,Jeans,7167
2023-05-11,Shoes,7312
2023-05-11,Jacket,9133
2023-05-11,Hoodie,5662
2023-05-12,T-Shirt,4079
2023-05-12,Jeans,7167
2023-05-12,Shoes,7111
2023-05-12,Jacket,8337
2023-05-12,Hoodie,5614
2023-05-13,T-Shirt,5192
2023-05-13,Jeans,9388
2023-05-13,Shoes,10361
2023-05-13,Jacket,11581
2023-05-13,Hoodie,7288
2023-05-14,T-Shirt,4959
2023-05-14,Jeans,9154
2023-05-14,Shoes,10094
2023-05-14,Jacket,11508
2023-05-14,Hoodie,7481
2023-05-15,T-Shirt,4061
2023-05-15,Jeans,7093
2023-05-15,Shoes,7657
2023-05-15,Jacket,8909
2023-05-15,Hoodie,5737
2023-05-16,T-Shirt,4252
2023-05-16,Jeans,6784
2023-05-16,Shoes,7047
2023-05-16,Jacket,8869
2023-05-16,Hoodie,5617
2023-05-17,T-Shirt,4082
2023-05-17,Jeans,7488
2023-05-17,Shoes,7966
2023-05-17,Jacket,8529
2023-05-17,Hoodie,5829
2023-05-18,T-Shirt,3942
2023-05-18,Jeans,6599
2023-05-18,Shoes,7803
2023-05-18,Jacket,8868
2023-05-18,Hoodie,5326
2023-05-19,T-Shirt,4191
2023-05-19,Jeans,6982
2023-05-19,Shoes,7392
2023-05-19,Jacket,8964
2023-05-19,Hoodie,5383
2023-05-20,T-Shirt,5310
2023-05-20,Jeans,8541
2023-05-20,Shoes,10428
2023-05-20,Jacket,11027
2023-05-20,Hoodie,6885
2023-05-21,T-Shirt,5458
2023-05-21,Jeans,8574
2023-05-21,Shoes,9402
2023-05-21,Jacket,11044
2023-05-21,Hoodie,7092
2023-05-22,T-Shirt,4067
2023-05-22,Jeans,6865
2023-05-22,Shoes,7606
2023-05-22,Jacket,9072
2023-05-22,Hoodie,5744
2023-05-23,T-Shirt,4308
2023-05-23,Jeans,6949
2023-05-23,Shoes,7494
2023-05-23,Jacket,9280
2023-05-23,Hoodie,5753
2023-05-24,T-Shirt,3890
2023-05-24,Jeans,6611
2023-05-24,Shoes,7786
2023-05-24,Jacket,8291
2023-05-24,Hoodie,5826
2023-05-25,T-Shirt,3851
2023-05-25,Jeans,7331
2023-05-25,Shoes,7089
2023-05-25,Jacket,8421
2023-05-25,Hoodie,5724
2023-05-26,T-Shirt,3986
2023-05-26,Jeans,6628
2023-05-26,Shoes,7809
2023-05-26,Jacket,9396
2023-05-26,Hoodie,5573
2023-05-27,T-Shirt,5046
2023-05-27,Jeans,9131
2023-05-27,Shoes,9269
2023-05-27,Jacket,10628
2023-05-27,Hoodie,7494
2023-05-28,T-Shirt,5532
2023-05-28,Jeans,8115
2023-05-28,Shoes,9236
2023-05-28,Jacket,11014
2023-05-28,Hoodie,7284
2023-05-29,T-Shirt,3840
2023-05-29,Jeans,6856
2023-05-29,Shoes,8128
2023-05-29,Jacket,8758
2023-05-29,Hoodie,5675
2023-05-30,T-Shirt,3933
2023-05-30,Jeans,6460
2023-05-30,Shoes,7194
2023-05-30,Jacket,7914
2023-05-30,Hoodie,5255
2023-05-31,T-Shirt,3692
2023-05-31,Jeans,6644
2023-05-31,Shoes,6838
2023-05-31,Jacket,8573
2023-05-31,Hoodie,5561
2023-06-01,T-Shirt,3638
2023-06-01,Jeans,7016
2023-06-01,Shoes,7109
2023-06-01,Jacket,8216
2023-06-01,Hoodie,5326
2023-06-02,T-Shirt,3895
2023-06-02,Jeans,6430
2023-06-02,Shoes,7372
2023-06-02,Jacket,8113
2023-06-02,Hoodie,5750
2023-06-03,T-Shirt,4830
2023-06-03,Jeans,8742
2023-06-03,Shoes,9448
2023-06-03,Jacket,10748
2023-06-03,Hoodie,7174
2023-06-04,T-Shirt,5079
2023-06-04,Jeans,8697
2023-06-04,Shoes,10275
2023-06-04,Jacket,10886
2023-06-04,Hoodie,7623
2023-06-05,T-Shirt,3892
2023-06-05,Jeans,6381
2023-06-05,Shoes,7332
2023-06-05,Jacket,8169
2023-06-05,Hoodie,5545
2023-06-06,T-Shirt,3812
2023-06-06,Jeans,6228
2023-06-06,Shoes,7147
2023-06-06,Jacket,8958
2023-06-06,Hoodie,5576
2023-06-07,T-Shirt,3705
2023-06-07,Jeans,6550
2023-06-07,Shoes,7227
2023-06-07,Jacket,8730
2023-06-07,Hoodie,5482
2023-06-08,T-Shirt,3658
2023-06-08,Jeans,6252
2023-06-08,Shoes,7043
2023-06-08,Jacket,8401
2023-06-08,Hoodie,5778
2023-06-09,T-Shirt,3820
2023-06-09,Jeans,6372
2023-06-09,Shoes,7369
2023-06-09,Jacket,8573
2023-06-09,Hoodie,5347
2023-06-10,T-Shirt,5211
2023-06-10,Jeans,8786
2023-06-10,Shoes,9946
2023-06-10,Jacket,10408
2023-06-10,Hoodie,6771
2023-06-11,T-Shirt,5005
2023-06-11,Jeans,7961
2023-06-11,Shoes,9526
2023-06-11,Jacket,10561
2023-06-11,Hoodie,6407
2023-06-12,T-Shirt,3802
2023-06-12,Jeans,6720
2023-06-12,Shoes,6665
2023-06-12,Jacket,8310
2023-06-12,Hoodie,5099
2023-06-13,T-Shirt,3454
2023-06-13,Jeans,6469
2023-06-13,Shoes,7505
2023-06-13,Jacket,8184
2023-06-13,Hoodie,5418
2023-06-14,T-Shirt,3585
2023-06-14,Jeans,5917
2023-06-14,Shoes,6979
2023-06-14,Jacket,8119
2023-06-14,Hoodie,4803
2023-06-15,T-Shirt,3556
2023-06-15,Jeans,6064
2023-06-15,Shoes,6892
2023-06-15,Jacket,7998
2023-06-15,Hoodie,5220
2023-06-16,T-Shirt,3731
2023-06-16,Jeans,6391
2023-06-16,Shoes,6888
2023-06-16,Jacket,7855
2023-06-16,Hoodie,5163
2023-06-17,T-Shirt,4583
2023-06-17,Jeans,8668
2023-06-17,Shoes,8864
2023-06-17,Jacket,9915
2023-06-17,Hoodie,6696
2023-06-18,T-Shirt,4572
2023-06-18,Jeans,8521
2023-06-18,Shoes,8776
2023-06-18,Jacket,10560
2023-06-18,Hoodie,6936
2023-06-19,T-Shirt,3527
2023-06-19,Jeans,6356
2023-06-19,Shoes,6557
2023-06-19,Jacket,8118
2023-06-19,Hoodie,5134
2023-06-20,T-Shirt,3793
2023-06-20,Jeans,6325
2023-06-20,Shoes,6829
2023-06-20,Jacket,8383
2023-06-20,Hoodie,4853
2023-06-21,T-Shirt,3801
2023-06-21,Jeans,6221
2023-06-21,Shoes,7091
2023-06-21,Jacket,7978
2023-06-21,Hoodie,4769
2023-06-22,T-Shirt,3725
2023-06-22,Jeans,6129
2023-06-22,Shoes,7098
2023-06-22,Jacket,8420
2023-06-22,Hoodie,5179
2023-06-23,T-Shirt,3527
2023-06-23,Jeans,6206
2023-06-23,Shoes,7005
2023-06-23,Jacket,8446
2023-06-23,Hoodie,5219
2023-06-24,T-Shirt,4570
2023-06-24,Jeans,7473
2023-06-24,Shoes,9343
2023-06-24,Jacket,10156
2023-06-24,Hoodie,6486
2023-06-25,T-Shirt,4762
2023-06-25,Jeans,7762
2023-06-25,Shoes,8915
2023-06-25,Jacket,10264
2023-06-25,Hoodie,6553
2023-06-26,T-Shirt,3395
2023-06-26,Jeans,6258
2023-06-26,Shoes,6787
2023-06-26,Jacket,8242
2023-06-26,Hoodie,4922
2023-06-27,T-Shirt,3591
2023-06-27,Jeans,6041
2023-06-27,Shoes,6712
2023-06-27,Jacket,7410
2023-06-27,Hoodie,5006
2023-06-28,T-Shirt,3761
2023-06-28,Jeans,5953
2023-06-28,Shoes,6800
2023-06-28,Jacket,7931
2023-06-28,Hoodie,4813
2023-06-29,T-Shirt,3416
