date,product,sales
2023-01-22,Sandwich,7016
2023-01-22,Fries,5984
2023-01-23,Pizza,8444
2023-01-23,Burger,6060
2023-01-23,Pasta,5548
2023-01-23,Sandwich,5213
2023-01-23,Fries,4204
2023-01-24,Pizza,8095
2023-01-24,Burger,6374
2023-01-24,Pasta,5252
2023-01-24,Sandwich,5196
2023-01-24,Fries,4373
2023-01-25,Pizza,9318
2023-01-25,Burger,6328
2023-01-25,Pasta,5291
2023-01-25,Sandwich,4694
2023-01-25,Fries,4266
2023-01-26,Pizza,8941
2023-01-26,Burger,7241
2023-01-26,Pasta,5164
2023-01-26,Sandwich,5114
2023-01-26,Fries,4258
2023-01-27,Pizza,8431
2023-01-27,Burger,6762
2023-01-27,Pasta,5316
2023-01-27,Sandwich,5398
2023-01-27,Fries,4220
2023-01-28,Pizza,12001
2023-01-28,Burger,9107
2023-01-28,Pasta,7920
2023-01-28,Sandwich,7104
2023-01-28,Fries,6365
2023-01-29,Pizza,12586
2023-01-29,Burger,9515
2023-01-29,Pasta,8150
2023-01-29,Sandwich,7559
2023-01-29,Fries,6312
2023-01-30,Pizza,8013
2023-01-30,Burger,6743
2023-01-30,Pasta,5538
2023-01-30,Sandwich,5024
2023-01-30,Fries,4771
2023-01-31,Pizza,9058
2023-01-31,Burger,6786
2023-01-31,Pasta,5576
2023-01-31,Sandwich,4891
2023-01-31,Fries,4454
2023-02-01,Pizza,9040
2023-02-01,Burger,6978
2023-02-01,Pasta,5160
2023-02-01,Sandwich,5264
2023-02-01,Fries,4296
2023-02-02,Pizza,8851
2023-02-02,Burger,6772
2023-02-02,Pasta,5717
2023-02-02,Sandwich,4622
2023-02-02,Fries,4600
2023-02-03,Pizza,10034
2023-02-03,Burger,6260
2023-02-03,Pasta,5490
2023-02-03,Sandwich,5280
2023-02-03,Fries,4602
2023-02-04,Pizza,12078
2023-02-04,Burger,10293
2023-02-04,Pasta,7805
2023-02-04,Sandwich,6849
2023-02-04,Fries,6296
2023-02-05,Pizza,12625
2023-02-05,Burger,8802
2023-02-05,Pasta,7802
2023-02-05,Sandwich,6860
2023-02-05,Fries,6216
2023-02-06,Pizza,9595
2023-02-06,Burger,6431
2023-02-06,Pasta,5701
2023-02-06,Sandwich,4849
2023-02-06,Fries,4284
2023-02-07,Pizza,8432
2023-02-07,Burger,6086
2023-02-07,Pasta,5482
2023-02-07,Sandwich,4877
2023-02-07,Fries,4498
2023-02-08,Pizza,9972
2023-02-08,Burger,7209
2023-02-08,Pasta,6000
2023-02-08,Sandwich,5079
2023-02-08,Fries,4452
2023-02-09,Pizza,9865
2023-02-09,Burger,6538
2023-02-09,Pasta,6026
2023-02-09,Sandwich,5176
2023-02-09,Fries,4377
2023-02-10,Pizza,9140
2023-02-10,Burger,7017
2023-02-10,Pasta,6033
2023-02-10,Sandwich,4536
2023-02-10,Fries,4808
2023-02-11,Pizza,12006
2023-02-11,Burger,9414
2023-02-11,Pasta,8804
2023-02-11,Sandwich,7865
2023-02-11,Fries,6199
2023-02-12,Pizza,11704
2023-02-12,Burger,10485
2023-02-12,Pasta,8117
2023-02-12,Sandwich,7281
2023-02-12,Fries,6556
2023-02-13,Pizza,9504
2023-02-13,Burger,6467
2023-02-13,Pasta,5509
2023-02-13,Sandwich,5074
2023-02-13,Fries,4399
2023-02-14,Pizza,9974
2023-02-14,Burger,7317
2023-02-14,Pasta,5751
2023-02-14,Sandwich,5199
2023-02-14,Fries,4081
2023-02-15,Pizza,9851
2023-02-15,Burger,6377
2023-02-15,Pasta,5926
2023-02-15,Sandwich,5462
2023-02-15,Fries,4671
2023-02-16,Pizza,9250
2023-02-16,Burger,6858
2023-02-16,Pasta,6315
2023-02-16,Sandwich,5290
2023-02-16,Fries,4687
2023-02-17,Pizza,10814
2023-02-17,Burger,7748
2023-02-17,Pasta,5871
2023-02-17,Sandwich,5029
2023-02-17,Fries,4678
2023-02-18,Pizza,13899
2023-02-18,Burger,10362
2023-02-18,Pasta,8549
2023-02-18,Sandwich,7545
2023-02-18,Fries,6468
2023-02-19,Pizza,13215
2023-02-19,Burger,10302
2023-02-19,Pasta,8313
2023-02-19,Sandwich,7784
2023-02-19,Fries,6558
2023-02-20,Pizza,9447
2023-02-20,Burger,6774
2023-02-20,Pasta,5875
2023-02-20,Sandwich,5243
2023-02-20,Fries,5019
2023-02-21,Pizza,9980
2023-02-21,Burger,7173
2023-02-21,Pasta,5549
2023-02-21,Sandwich,5382
2023-02-21,Fries,4702
2023-02-22,Pizza,9611
2023-02-22,Burger,7210
2023-02-22,Pasta,5727
2023-02-22,Sandwich,5349
2023-02-22,Fries,4662
2023-02-23,Pizza,9450
2023-02-23,Burger,7029
2023-02-23,Pasta,6220
2023-02-23,Sandwich,5528
2023-02-23,Fries,4804
2023-02-24,Pizza,9466
2023-02-24,Burger,7025
2023-02-24,Pasta,6028
2023-02-24,Sandwich,5486
2023-02-24,Fries,4848
2023-02-25,Pizza,13210
2023-02-25,Burger,9628
2023-02-25,Pasta,7942
2023-02-25,Sandwich,8138
2023-02-25,Fries,6647
2023-02-26,Pizza,14064
2023-02-26,Burger,9846
2023-02-26,Pasta,8381
2023-02-26,Sandwich,7242
2023-02-26,Fries,6659
2023-02-27,Pizza,9241
2023-02-27,Burger,7345
2023-02-27,Pasta,6165
2023-02-27,Sandwich,5518
2023-02-27,Fries,4772
2023-02-28,Pizza,9701
2023-02-28,Burger,6945
2023-02-28,Pasta,6540
2023-02-28,Sandwich,5959
2023-02-28,Fries,4764
2023-03-01,Pizza,9069
2023-03-01,Burger,7611
2023-03-01,Pasta,6502
2023-03-01,Sandwich,5356
2023-03-01,Fries,4934
2023-03-02,Pizza,9587
2023-03-02,Burger,8183
2023-03-02,Pasta,6329
2023-03-02,Sandwich,5565
2023-03-02,Fries,4492
2023-03-03,Pizza,10108
2023-03-03,Burger,6972
2023-03-03,Pasta,6155
2023-03-03,Sandwich,5474
2023-03-03,Fries,4693
2023-03-04,Pizza,13091
2023-03-04,Burger,10229
2023-03-04,Pasta,8774
2023-03-04,Sandwich,7266
2023-03-04,Fries,6614
2023-03-05,Pizza,16060
2023-03-05,Burger,10772
2023-03-05,Pasta,7758
2023-03-05,Sandwich,7227
2023-03-05,Fries,6875
2023-03-06,Pizza,10049
2023-03-06,Burger,7286
2023-03-06,Pasta,6224
2023-03-06,Sandwich,5517
2023-03-06,Fries,4930
2023-03-07,Pizza,10271
2023-03-07,Burger,8975
2023-03-07,Pasta,6716
2023-03-07,Sandwich,5460
2023-03-07,Fries,5035
2023-03-08,Pizza,10431
2023-03-08,Burger,7012
2023-03-08,Pasta,6054
2023-03-08,Sandwich,5430
2023-03-08,Fries,5029
2023-03-09,Pizza,9886
2023-03-09,Burger,6921
2023-03-09,Pasta,5663
2023-03-09,Sandwich,5782
2023-03-09,Fries,4607
2023-03-10,Pizza,8355
2023-03-10,Burger,7412
2023-03-10,Pasta,6325
2023-03-10,Sandwich,5329
2023-03-10,Fries,5113
2023-03-11,Pizza,12916
2023-03-11,Burger,11269
2023-03-11,Pasta,8521
2023-03-11,Sandwich,7879
2023-03-11,Fries,7201
2023-03-12,Pizza,13838
2023-03-12,Burger,9978
2023-03-12,Pasta,8134
2023-03-12,Sandwich,8143
2023-03-12,Fries,7256
2023-03-13,Pizza,9843
2023-03-13,Burger,7327
2023-03-13,Pasta,6474
2023-03-13,Sandwich,5795
2023-03-13,Fries,5086
2023-03-14,Pizza,9285
2023-03-14,Burger,7443
2023-03-14,Pasta,6009
2023-03-14,Sandwich,5374
2023-03-14,Fries,5308
2023-03-15,Pizza,9918
2023-03-15,Burger,7496
2023-03-15,Pasta,5999
2023-03-15,Sandwich,5305
2023-03-15,Fries,4693
2023-03-16,Pizza,9278
2023-03-16,Burger,7914
2023-03-16,Pasta,5843
2023-03-16,Sandwich,5458
2023-03-16,Fries,5205
2023-03-17,Pizza,9591
2023-03-17,Burger,6974
2023-03-17,Pasta,5997
2023-03-17,Sandwich,5224
2023-03-17,Fries,4633
2023-03-18,Pizza,14176
2023-03-18,Burger,11416
2023-03-18,Pasta,8893
2023-03-18,Sandwich,8087
2023-03-18,Fries,7730
2023-03-19,Pizza,12922
2023-03-19,Burger,9911
2023-03-19,Pasta,8286
2023-03-19,Sandwich,7952
2023-03-19,Fries,7497
2023-03-20,Pizza,9904
2023-03-20,Burger,7815
2023-03-20,Pasta,6026
2023-03-20,Sandwich,5656
2023-03-20,Fries,4903
2023-03-21,Pizza,9661
2023-03-21,Burger,7503
2023-03-21,Pasta,6465
2023-03-21,Sandwich,5533
2023-03-21,Fries,5103
2023-03-22,Pizza,10370
2023-03-22,Burger,7288
2023-03-22,Pasta,6381
2023-03-22,Sandwich,5802
2023-03-22,Fries,5387
2023-03-23,Pizza,9182
2023-03-23,Burger,7705
2023-03-23,Pasta,6043
2023-03-23,Sandwich,5466
2023-03-23,Fries,4863
2023-03-24,Pizza,10402
2023-03-24,Burger,8376
2023-03-24,Pasta,6050
2023-03-24,Sandwich,5065
2023-03-24,Fries,5395
2023-03-25,Pizza,14038
2023-03-25,Burger,10193
2023-03-25,Pasta,8597
2023-03-25,Sandwich,8219
2023-03-25,Fries,7376
2023-03-26,Pizza,13644
2023-03-26,Burger,10959
2023-03-26,Pasta,9414
2023-03-26,Sandwich,7986
2023-03-26,Fries,6817
2023-03-27,Pizza,10921
2023-03-27,Burger,7456
2023-03-27,Pasta,6131
2023-03-27,Sandwich,5575
2023-03-27,Fries,4819
2023-03-28,Pizza,8637
2023-03-28,Burger,7299
2023-03-28,Pasta,6133
2023-03-28,Sandwich,5762
2023-03-28,Fries,4618
2023-03-29,Pizza,9367
2023-03-29,Burger,7811
2023-03-29,Pasta,6643
2023-03-29,Sandwich,5673
2023-03-29,Fries,5346
2023-03-30,Pizza,10485
2023-03-30,Burger,7118
2023-03-30,Pasta,5737
2023-03-30,Sandwich,5019
2023-03-30,Fries,4873
2023-03-31,Pizza,10224
2023-03-31,Burger,7771
2023-03-31,Pasta,6038
2023-03-31,Sandwich,5813
2023-03-31,Fries,5142
2023-04-01,Pizza,13958
2023-04-01,Burger,10556
2023-04-01,Pasta,8892
2023-04-01,Sandwich,7926
2023-04-01,Fries,6403
2023-04-02,Pizza,14505
2023-04-02,Burger,10918
2023-04-02,Pasta,8784
2023-04-02,Sandwich,8462
2023-04-02,Fries,7109
2023-04-03,Pizza,10805
2023-04-03,Burger,6616
2023-04-03,Pasta,6386
2023-04-03,Sandwich,5696
2023-04-03,Fries,4787
2023-04-04,Pizza,9640
2023-04-04,Burger,7303
2023-04-04,Pasta,6426
2023-04-04,Sandwich,5656
2023-04-04,Fries,5161
2023-04-05,Pizza,9222
2023-04-05,Burger,7450
2023-04-05,Pasta,6498
2023-04-05,Sandwich,5484
2023-04-05,Fries,5186
2023-04-06,Pizza,9756
2023-04-06,Burger,7097
2023-04-06,Pasta,6165
2023-04-06,Sandwich,5617
2023-04-06,Fries,5418
2023-04-07,Pizza,10370
2023-04-07,Burger,7357
2023-04-07,Pasta,6370
2023-04-07,Sandwich,5590
2023-04-07,Fries,5103
2023-04-08,Pizza,15549
2023-04-08,Burger,10263
2023-04-08,Pasta,8931
2023-04-08,Sandwich,7872
2023-04-08,Fries,6862
2023-04-09,Pizza,13883
2023-04-09,Burger,10065
2023-04-09,Pasta,8579
2023-04-09,Sandwich,7868
2023-04-09,Fries,7655
2023-04-10,Pizza,10177
2023-04-10,Burger,7430
2023-04-10,Pasta,6372
2023-04-10,Sandwich,5940
2023-04-10,Fries,4752
2023-04-11,Pizza,9153
2023-04-11,Burger,8382
2023-04-11,Pasta,6281
2023-04-11,Sandwich,5819
2023-04-11,Fries,4869
2023-04-12,Pizza,10666
2023-04-12,Burger,7776
2023-04-12,Pasta,6145
2023-04-12,Sandwich,5442
2023-04-12,Fries,5149
2023-04-13,Pizza,10086
2023-04-13,Burger,7465
2023-04-13,Pasta,6426
2023-04-13,Sandwich,5674
2023-04-13,Fries,4994
2023-04-14,Pizza,10534
2023-04-14,Burger,8339
2023-04-14,Pasta,6913
2023-04-14,Sandwich,6224
2023-04-14,Fries,5342
2023-04-15,Pizza,14406
2023-04-15,Burger,11390
2023-04-15,Pasta,8528
2023-04-15,Sandwich,8005
2023-04-15,Fries,7695
2023-04-16,Pizza,14766
2023-04-16,Burger,10254
2023-04-16,Pasta,8834
2023-04-16,Sandwich,8405
2023-04-16,Fries,6845
2023-04-17,Pizza,9670
2023-04-17,Burger,7698
2023-04-17,Pasta,6618
2023-04-17,Sandwich,5905
2023-04-17,Fries,4859
2023-04-18,Pizza,9149
2023-04-18,Burger,8011
2023-04-18,Pasta,6518
2023-04-18,Sandwich,5657
2023-04-18,Fries,5593
2023-04-19,Pizza,10089
2023-04-19,Burger,7713
2023-04-19,Pasta,6112
2023-04-19,Sandwich,5916
2023-04-19,Fries,5256
2023-04-20,Pizza,9484
2023-04-20,Burger,7475
2023-04-20,Pasta,5914
2023-04-20,Sandwich,5781
2023-04-20,Fries,5263
2023-04-21,Pizza,9466
2023-04-21,Burger,7929
2023-04-21,Pasta,6348
2023-04-21,Sandwich,6051
2023-04-21,Fries,4486
2023-04-22,Pizza,13472
2023-04-22,Burger,12592
2023-04-22,Pasta,9031
2023-04-22,Sandwich,8391
2023-04-22,Fries,7185
2023-04-23,Pizza,13705
2023-04-23,Burger,10574
2023-04-23,Pasta,9144
2023-04-23,Sandwich,7214
2023-04-23,Fries,7089
2023-04-24,Pizza,9672
2023-04-24,Burger,7018
2023-04-24,Pasta,6372
2023-04-24,Sandwich,5978
2023-04-24,Fries,4864
2023-04-25,Pizza,10662
2023-04-25,Burger,7839
2023-04-25,Pasta,6314
2023-04-25,Sandwich,5387
2023-04-25,Fries,5121
2023-04-26,Pizza,9592
2023-04-26,Burger,7261
2023-04-26,Pasta,6603
2023-04-26,Sandwich,5287
2023-04-26,Fries,4982
2023-04-27,Pizza,10497
2023-04-27,Burger,7904
2023-04-27,Pasta,5953
2023-04-27,Sandwich,5802
2023-04-27,Fries,5063
2023-04-28,Pizza,9800
2023-04-28,Burger,8051
2023-04-28,Pasta,6155
2023-04-28,Sandwich,5594
2023-04-28,Fries,4816
2023-04-29,Pizza,14449
2023-04-29,Burger,10389
2023-04-29,Pasta,8499
2023-04-29,Sandwich,7593
2023-04-29,Fries,6853
2023-04-30,Pizza,14306
2023-04-30,Burger,10202
2023-04-30,Pasta,8871
2023-04-30,Sandwich,8395
2023-04-30,Fries,6856
2023-05-01,Pizza,10224
2023-05-01,Burger,7629
2023-05-01,Pasta,6549
2023-05-01,Sandwich,5785
2023-05-01,Fries,5197
2023-05-02,Pizza,10680
2023-05-02,Burger,7265
2023-05-02,Pasta,6172
2023-05-02,Sandwich,5736
2023-05-02,Fries,5142
2023-05-03,Pizza,10893
2023-05-03,Burger,7900
2023-05-03,Pasta,6554
2023-05-03,Sandwich,5692
2023-05-03,Fries,4905
2023-05-04,Pizza,9407
2023-05-04,Burger,8561
2023-05-04,Pasta,6523
2023-05-04,Sandwich,5503
2023-05-04,Fries,4651
2023-05-05,Pizza,9581
2023-05-05,Burger,7583
2023-05-05,Pasta,5804
2023-05-05,Sandwich,5991
2023-05-05,Fries,5171
2023-05-06,Pizza,13456
2023-05-06,Burger,11522
2023-05-06,Pasta,8866
2023-05-06,Sandwich,7489
2023-05-06,Fries,7385
2023-05-07,Pizza,13756
2023-05-07,Burger,9759
2023-05-07,Pasta,8874
2023-05-07,Sandwich,7715
2023-05-07,Fries,6925
2023-05-08,Pizza,10830
2023-05-08,Burger,7976
2023-05-08,Pasta,5865
2023-05-08,Sandwich,5126
2023-05-08,Fries,4727
2023-05-09,Pizza,10626
2023-05-09,Burger,7689
2023-05-09,Pasta,5749
2023-05-09,Sandwich,5486
2023-05-09,Fries,5176
2023-05-10,Pizza,9801
2023-05-10,Burger,7710
2023-05-10,Pasta,5976
2023-05-10,Sandwich,5568
2023-05-10,Fries,5073
2023-05-11,Pizza,10117
2023-05-11,Burger,7325
2023-05-11,Pasta,5917
2023-05-11,Sandwich,5176
2023-05-11,Fries,4717
2023-05-12,Pizza,10112
2023-05-12,Burger,7570
2023-05-12,Pasta,5491
2023-05-12,Sandwich,5891
2023-05-12,Fries,4702
2023-05-13,Pizza,13687
2023-05-13,Burger,11631
2023-05-13,Pasta,9031
2023-05-13,Sandwich,7687
2023-05-13,Fries,6473
2023-05-14,Pizza,13230
2023-05-14,Burger,10787
2023-05-14,Pasta,9063
2023-05-14,Sandwich,7640
2023-05-14,Fries,6699
2023-05-15,Pizza,10012
2023-05-15,Burger,7804
2023-05-15,Pasta,5913
2023-05-15,Sandwich,6023
2023-05-15,Fries,4789
2023-05-16,Pizza,9428
2023-05-16,Burger,7661
2023-05-16,Pasta,5782
2023-05-16,Sandwich,5668
2023-05-16,Fries,4970
2023-05-17,Pizza,8879
2023-05-17,Burger,6794
2023-05-17,Pasta,6174
2023-05-17,Sandwich,5164
2023-05-17,Fries,5425
2023-05-18,Pizza,10026
2023-05-18,Burger,7226
2023-05-18,Pasta,6012
2023-05-18,Sandwich,5450
2023-05-18,Fries,4497
2023-05-19,Pizza,9080
2023-05-19,Burger,7489
2023-05-19,Pasta,6575
2023-05-19,Sandwich,5188
2023-05-19,Fries,4953
2023-05-20,Pizza,13349
2023-05-20,Burger,9970
2023-05-20,Pasta,8860
2023-05-20,Sandwich,8246
2023-05-20,Fries,6369
2023-05-21,Pizza,14127
2023-05-21,Burger,10531
2023-05-21,Pasta,8452
2023-05-21,Sandwich,7529
2023-05-21,Fries,6874
2023-05-22,Pizza,9750
2023-05-22,Burger,7117
2023-05-22,Pasta,6464
2023-05-22,Sandwich,5871
2023-05-22,Fries,4949
2023-05-23,Pizza,10692
2023-05-23,Burger,7568
2023-05-23,Pasta,6244
2023-05-23,Sandwich,5118
2023-05-23,Fries,5174
2023-05-24,Pizza,9442
2023-05-24,Burger,7529
2023-05-24,Pasta,5869
2023-05-24,Sandwich,5225
2023-05-24,Fries,5013
2023-05-25,Pizza,9260
2023-05-25,Burger,6752
2023-05-25,Pasta,5764
2023-05-25,Sandwich,5050
2023-05-25,Fries,4883
2023-05-26,Pizza,9226
2023-05-26,Burger,7244
2023-05-26,Pasta,6181
2023-05-26,Sandwich,5503
2023-05-26,Fries,4768
2023-05-27,Pizza,14689
2023-05-27,Burger,9630
2023-05-27,Pasta,9199
2023-05-27,Sandwich,7767
2023-05-27,Fries,6407
2023-05-28,Pizza,13244
2023-05-28,Burger,9549
2023-05-28,Pasta,8706
2023-05-28,Sandwich,6603
2023-05-28,Fries,6406
2023-05-29,Pizza,8916
2023-05-29,Burger,6968
2023-05-29,Pasta,6206
2023-05-29,Sandwich,5078
2023-05-29,Fries,4626
2023-05-30,Pizza,10254
2023-05-30,Burger,7083
2023-05-30,Pasta,6307
2023-05-30,Sandwich,5317
2023-05-30,Fries,4206
2023-05-31,Pizza,10770
2023-05-31,Burger,7179
2023-05-31,Pasta,5425
2023-05-31,Sandwich,5295
2023-05-31,Fries,5203
2023-06-01,Pizza,9855
2023-06-01,Burger,7338
2023-06-01,Pasta,5608
2023-06-01,Sandwich,5327
2023-06-01,Fries,4598
2023-06-02,Pizza,9719
2023-06-02,Burger,6999
2023-06-02,Pasta,5549
2023-06-02,Sandwich,6297
2023-06-02,Fries,4691
2023-06-03,Pizza,14113
2023-06-03,Burger,9925
2023-06-03,Pasta,8217
2023-06-03,Sandwich,7208
2023-06-03,Fries,6946
2023-06-04,Pizza,12849
2023-06-04,Burger,9767
2023-06-04,Pasta,7881
2023-06-04,Sandwich,7619
2023-06-04,Fries,7338
2023-06-05,Pizza,9814
2023-06-05,Burger,7609
2023-06-05,Pasta,5900
2023-06-05,Sandwich,4509
2023-06-05,Fries,4936
2023-06-06,Pizza,8862
2023-06-06,Burger,6842
2023-06-06,Pasta,5859
2023-06-06,Sandwich,4857
2023-06-06,Fries,4837
2023-06-07,Pizza,9681
2023-06-07,Burger,7153
2023-06-07,Pasta,5924
2023-06-07,Sandwich,4927
2023-06-07,Fries,4707
2023-06-08,Pizza,9954
2023-06-08,Burger,7088
2023-06-08,Pasta,5384
2023-06-08,Sandwich,4845
2023-06-08,Fries,4576
2023-06-09,Pizza,9142
2023-06-09,Burger,7437
2023-06-09,Pasta,6306
2023-06-09,Sandwich,5206
2023-06-09,Fries,4436
2023-06-10,Pizza,11972
2023-06-10,Burger,10609
2023-06-10,Pasta,8188
2023-06-10,Sandwich,6946
2023-06-10,Fries,6506
2023-06-11,Pizza,13183
2023-06-11,Burger,9857
2023-06-11,Pasta,8132
2023-06-11,Sandwich,7017
2023-06-11,Fries,6198
2023-06-12,Pizza,9217
2023-06-12,Burger,6243
2023-06-12,Pasta,5605
2023-06-12,Sandwich,5784
2023-06-12,Fries,4486
2023-06-13,Pizza,9797
2023-06-13,Burger,6636
2023-06-13,Pasta,5833
2023-06-13,Sandwich,5537
2023-06-13,Fries,4324
2023-06-14,Pizza,9004
2023-06-14,Burger,6890
2023-06-14,Pasta,5954
2023-06-14,Sandwich,4966
2023-06-14,Fries,4209
2023-06-15,Pizza,8522
2023-06-15,Burger,7447
2023-06-15,Pasta,5575
2023-06-15,Sandwich,5061
2023-06-15,Fries,4157
2023-06-16,Pizza,7763
2023-06-16,Burger,6811
2023-06-16,Pasta,5041
2023-06-16,Sandwich,4735
2023-06-16,Fries,4765
2023-06-17,Pizza,12601
2023-06-17,Burger,9740
2023-06-17,Pasta,7889
2023-06-17,Sandwich,7026
2023-06-17,Fries,5873
2023-06-18,Pizza,13678
2023-06-18,Burger,8774
2023-06-18,Pasta,8151
2023-06-18,Sandwich,7915
2023-06-18,Fries,6211
2023-06-19,Pizza,9415
2023-06-19,Burger,7044
2023-06-19,Pasta,5934
2023-06-19,Sandwich,5026
2023-06-19,Fries,4585
2023-06-20,Pizza,8486
2023-06-20,Burger,6679
2023-06-20,Pasta,5479
2023-06-20,Sandwich,5341
2023-06-20,Fries,5460
2023-06-21,Pizza,9157
2023-06-21,Burger,6308
2023-06-21,Pasta,6044
2023-06-21,Sandwich,5264
2023-06-21,Fries,4635
2023-06-22,Pizza,8869
2023-06-22,Burger,6651
2023-06-22,Pasta,5838
2023-06-22,Sandwich,4833
2023-06-22,Fries,4585
2023-06-23,Pizza,9851
2023-06-23,Burger,6278
2023-06-23,Pasta,5275
2023-06-23,Sandwich,5033
2023-06-23,Fries,4638
2023-06-24,Pizza,12470
2023-06-24,Burger,9313
2023-06-24,Pasta,8100
2023-06-24,Sandwich,7760
2023-06-24,Fries,6038
2023-06-25,Pizza,12473
2023-06-25,Burger,8996
2023-06-25,Pasta,7715
2023-06-25,Sandwich,6477
2023-06-25,Fries,6331
2023-06-26,Pizza,8618
2023-06-26,Burger,6106
2023-06-26,Pasta,5185
2023-06-26,Sandwich,5086
2023-06-26,Fries,4320
2023-06-27,Pizza,8121
2023-06-27,Burger,6813
2023-06-27,Pasta,5312
2023-06-27,Sandwich,4368
2023-06-27,Fries,4087
2023-06-28,Pizza,8609
2023-06-28,Burger,6491
2023-06-28,Pasta,5346
2023-06-28,Sandwich,5467
2023-06-28,Fries,4409
2023-06-29,Pizza,7860
2023-06-29,Burger,5716
2023-06-29,Pasta,5312
2023-06-29,Sandwich,4767
2023-06-29,Fries,4611
2023-06-30,Pizza,9009
2023-06-30,Burger,6355
2023-06-30,Pasta,5319
2023-06-30,Sandwich,4977
2023-06-30,Fries,4100
2023-07-01,Pizza,12023
2023-07-01,Burger,9658
2023-07-01,Pasta,7123
2023-07-01,Sandwich,6873
2023-07-01,Fries,6242
2023-07-02,Pizza,13086
2023-07-02,Burger,9378
2023-07-02,Pasta,7584
2023-07-02,Sandwich,6978
2023-07-02,Fries,6046
2023-07-03,Pizza,8390
2023-07-03,Burger,6186
2023-07-03,Pasta,5112
2023-07-03,Sandwich,4380
2023-07-03,Fries,4346
2023-07-04,Pizza,7713
2023-07-04,Burger,6843
2023-07-04,Pasta,5792
2023-07-04,Sandwich,4394
2023-07-04,Fries,4463
2023-07-05,Pizza,8847
2023-07-05,Burger,6350
2023-07-05,Pasta,5207
2023-07-05,Sandwich,4309
2023-07-05,Fries,4176
2023-07-06,Pizza,8192
2023-07-06,Burger,6738
2023-07-06,Pasta,5423
2023-07-06,Sandwich,4766
2023-07-06,Fries,4740
2023-07-07,Pizza,9022
2023-07-07,Burger,6138
2023-07-07,Pasta,4948
2023-07-07,Sandwich,4572
2023-07-07,Fries,4316
2023-07-08,Pizza,11658
2023-07-08,Burger,8695
2023-07-08,Pasta,7233
2023-07-08,Sandwich,7477
2023-07-08,Fries,5776
