date,product,sales
2023-01-13,Cough Syrup,3956
2023-01-13,Vitamins,3128
2023-01-13,Antibiotics,5322
2023-01-13,Pain Relief Gel,3692
2023-01-14,Paracetamol,4055
2023-01-14,Cough Syrup,3452
2023-01-14,Vitamins,2752
2023-01-14,Antibiotics,4384
2023-01-14,Pain Relief Gel,3195
2023-01-15,Paracetamol,4170
2023-01-15,Cough Syrup,3452
2023-01-15,Vitamins,2813
2023-01-15,Antibiotics,4551
2023-01-15,Pain Relief Gel,3001
2023-01-16,Paracetamol,4452
2023-01-16,Cough Syrup,4234
2023-01-16,Vitamins,3331
2023-01-16,Antibiotics,5034
2023-01-16,Pain Relief Gel,3515
2023-01-17,Paracetamol,4690
2023-01-17,Cough Syrup,4361
2023-01-17,Vitamins,3296
2023-01-17,Antibiotics,5078
2023-01-17,Pain Relief Gel,3490
2023-01-18,Paracetamol,4443
2023-01-18,Cough Syrup,4232
2023-01-18,Vitamins,3233
2023-01-18,Antibiotics,5425
2023-01-18,Pain Relief Gel,3499
2023-01-19,Paracetamol,4922
2023-01-19,Cough Syrup,4167
2023-01-19,Vitamins,3369
2023-01-19,Antibiotics,5140
2023-01-19,Pain Relief Gel,3711
2023-01-20,Paracetamol,4863
2023-01-20,Cough Syrup,4207
2023-01-20,Vitamins,3255
2023-01-20,Antibiotics,5328
2023-01-20,Pain Relief Gel,3515
2023-01-21,Paracetamol,4090
2023-01-21,Cough Syrup,3654
2023-01-21,Vitamins,2777
2023-01-21,Antibiotics,4643
2023-01-21,Pain Relief Gel,3303
2023-01-22,Paracetamol,4398
2023-01-22,Cough Syrup,3935
2023-01-22,Vitamins,2945
2023-01-22,Antibiotics,4464
2023-01-22,Pain Relief Gel,3083
2023-01-23,Paracetamol,4791
2023-01-23,Cough Syrup,4549
2023-01-23,Vitamins,3229
2023-01-23,Antibiotics,5511
2023-01-23,Pain Relief Gel,3661
2023-01-24,Paracetamol,5056
2023-01-24,Cough Syrup,4059
2023-01-24,Vitamins,3235
2023-01-24,Antibiotics,5409
2023-01-24,Pain Relief Gel,3606
2023-01-25,Paracetamol,4560
2023-01-25,Cough Syrup,4321
2023-01-25,Vitamins,3454
2023-01-25,Antibiotics,4738
2023-01-25,Pain Relief Gel,3775
2023-01-26,Paracetamol,4932
2023-01-26,Cough Syrup,4494
2023-01-26,Vitamins,3453
2023-01-26,Antibiotics,5546
2023-01-26,Pain Relief Gel,3450
2023-01-27,Paracetamol,5010
2023-01-27,Cough Syrup,4378
2023-01-27,Vitamins,3469
2023-01-27,Antibiotics,5489
2023-01-27,Pain Relief Gel,3928
2023-01-28,Paracetamol,4028
2023-01-28,Cough Syrup,3973
2023-01-28,Vitamins,2921
2023-01-28,Antibiotics,4809
2023-01-28,Pain Relief Gel,3269
2023-01-29,Paracetamol,3798
2023-01-29,Cough Syrup,3638
2023-01-29,Vitamins,3071
2023-01-29,Antibiotics,5173
2023-01-29,Pain Relief Gel,3177
2023-01-30,Paracetamol,4827
2023-01-30,Cough Syrup,4324
2023-01-30,Vitamins,3218
2023-01-30,Antibiotics,5714
2023-01-30,Pain Relief Gel,3615
2023-01-31,Paracetamol,5333
2023-01-31,Cough Syrup,4443
2023-01-31,Vitamins,3589
2023-01-31,Antibiotics,5714
2023-01-31,Pain Relief Gel,3754
2023-02-01,Paracetamol,5236
2023-02-01,Cough Syrup,4788
2023-02-01,Vitamins,3405
2023-02-01,Antibiotics,5867
2023-02-01,Pain Relief Gel,3967
2023-02-02,Paracetamol,5426
2023-02-02,Cough Syrup,4517
2023-02-02,Vitamins,3668
2023-02-02,Antibiotics,5378
2023-02-02,Pain Relief Gel,3918
2023-02-03,Paracetamol,4999
2023-02-03,Cough Syrup,4318
2023-02-03,Vitamins,3421
2023-02-03,Antibiotics,5989
2023-02-03,Pain Relief Gel,3795
2023-02-04,Paracetamol,4524
2023-02-04,Cough Syrup,3609
2023-02-04,Vitamins,2977
2023-02-04,Antibiotics,4815
2023-02-04,Pain Relief Gel,3286
2023-02-05,Paracetamol,4479
2023-02-05,Cough Syrup,3825
2023-02-05,Vitamins,3167
2023-02-05,Antibiotics,4887
2023-02-05,Pain Relief Gel,3374
2023-02-06,Paracetamol,4668
2023-02-06,Cough Syrup,4389
2023-02-06,Vitamins,3750
2023-02-06,Antibiotics,5809
2023-02-06,Pain Relief Gel,3834
2023-02-07,Paracetamol,4727
2023-02-07,Cough Syrup,4608
2023-02-07,Vitamins,3841
2023-02-07,Antibiotics,5591
2023-02-07,Pain Relief Gel,4118
2023-02-08,Paracetamol,4988
2023-02-08,Cough Syrup,4670
2023-02-08,Vitamins,3664
2023-02-08,Antibiotics,6055
2023-02-08,Pain Relief Gel,3817
2023-02-09,Paracetamol,5204
2023-02-09,Cough Syrup,4401
2023-02-09,Vitamins,3762
2023-02-09,Antibiotics,5414
2023-02-09,Pain Relief Gel,3861
2023-02-10,Paracetamol,5064
2023-02-10,Cough Syrup,4698
2023-02-10,Vitamins,3625
2023-02-10,Antibiotics,5638
2023-02-10,Pain Relief Gel,4051
2023-02-11,Paracetamol,4645
2023-02-11,Cough Syrup,4065
2023-02-11,Vitamins,3096
2023-02-11,Antibiotics,5231
2023-02-11,Pain Relief Gel,3364
2023-02-12,Paracetamol,4480
2023-02-12,Cough Syrup,3946
2023-02-12,Vitamins,3271
2023-02-12,Antibiotics,5118
2023-02-12,Pain Relief Gel,3352
2023-02-13,Paracetamol,5009
2023-02-13,Cough Syrup,4320
2023-02-13,Vitamins,3672
2023-02-13,Antibiotics,5938
2023-02-13,Pain Relief Gel,4120
2023-02-14,Paracetamol,5346
2023-02-14,Cough Syrup,4487
2023-02-14,Vitamins,3510
2023-02-14,Antibiotics,5863
2023-02-14,Pain Relief Gel,3830
2023-02-15,Paracetamol,5216
2023-02-15,Cough Syrup,4374
2023-02-15,Vitamins,3738
2023-02-15,Antibiotics,5469
2023-02-15,Pain Relief Gel,4128
2023-02-16,Paracetamol,5253
2023-02-16,Cough Syrup,4655
2023-02-16,Vitamins,3780
2023-02-16,Antibiotics,6138
2023-02-16,Pain Relief Gel,4072
2023-02-17,Paracetamol,5034
2023-02-17,Cough Syrup,4481
2023-02-17,Vitamins,3514
2023-02-17,Antibiotics,5976
2023-02-17,Pain Relief Gel,4213
2023-02-18,Paracetamol,4521
2023-02-18,Cough Syrup,4026
2023-02-18,Vitamins,3120
2023-02-18,Antibiotics,5237
2023-02-18,Pain Relief Gel,3333
2023-02-19,Paracetamol,4686
2023-02-19,Cough Syrup,3809
2023-02-19,Vitamins,2999
2023-02-19,Antibiotics,5206
2023-02-19,Pain Relief Gel,3518
2023-02-20,Paracetamol,5615
2023-02-20,Cough Syrup,4570
2023-02-20,Vitamins,3637
2023-02-20,Antibiotics,5908
2023-02-20,Pain Relief Gel,4113
2023-02-21,Paracetamol,5078
2023-02-21,Cough Syrup,4909
2023-02-21,Vitamins,3759
2023-02-21,Antibiotics,5854
2023-02-21,Pain Relief Gel,3704
2023-02-22,Paracetamol,5421
2023-02-22,Cough Syrup,4513
2023-02-22,Vitamins,3774
2023-02-22,Antibiotics,6323
2023-02-22,Pain Relief Gel,4187
2023-02-23,Paracetamol,5643
2023-02-23,Cough Syrup,4655
2023-02-23,Vitamins,3577
2023-02-23,Antibiotics,5946
2023-02-23,Pain Relief Gel,4211
2023-02-24,Paracetamol,5098
2023-02-24,Cough Syrup,4651
2023-02-24,Vitamins,3528
2023-02-24,Antibiotics,6138
2023-02-24,Pain Relief Gel,4248
2023-02-25,Paracetamol,4905
2023-02-25,Cough Syrup,4079
2023-02-25,Vitamins,3213
2023-02-25,Antibiotics,5254
2023-02-25,Pain Relief Gel,3747
2023-02-26,Paracetamol,4890
2023-02-26,Cough Syrup,4452
2023-02-26,Vitamins,3217
2023-02-26,Antibiotics,5162
2023-02-26,Pain Relief Gel,3108
2023-02-27,Paracetamol,6004
2023-02-27,Cough Syrup,4809
2023-02-27,Vitamins,4057
2023-02-27,Antibiotics,6078
2023-02-27,Pain Relief Gel,4251
2023-02-28,Paracetamol,5804
2023-02-28,Cough Syrup,4676
2023-02-28,Vitamins,3956
2023-02-28,Antibiotics,6323
2023-02-28,Pain Relief Gel,4214
2023-03-01,Paracetamol,5393
2023-03-01,Cough Syrup,4775
2023-03-01,Vitamins,4135
2023-03-01,Antibiotics,5992
2023-03-01,Pain Relief Gel,4127
2023-03-02,Paracetamol,5397
2023-03-02,Cough Syrup,4895
2023-03-02,Vitamins,3748
2023-03-02,Antibiotics,6252
2023-03-02,Pain Relief Gel,4258
2023-03-03,Paracetamol,5479
2023-03-03,Cough Syrup,4667
2023-03-03,Vitamins,3921
2023-03-03,Antibiotics,5976
2023-03-03,Pain Relief Gel,4125
2023-03-04,Paracetamol,4900
2023-03-04,Cough Syrup,4176
2023-03-04,Vitamins,3439
2023-03-04,Antibiotics,5823
2023-03-04,Pain Relief Gel,3495
2023-03-05,Paracetamol,4422
2023-03-05,Cough Syrup,3936
2023-03-05,Vitamins,3328
2023-03-05,Antibiotics,5387
2023-03-05,Pain Relief Gel,3736
2023-03-06,Paracetamol,5800
2023-03-06,Cough Syrup,4967
2023-03-06,Vitamins,3952
2023-03-06,Antibiotics,6273
2023-03-06,Pain Relief Gel,4261
2023-03-07,Paracetamol,5365
2023-03-07,Cough Syrup,4786
2023-03-07,Vitamins,4022
2023-03-07,Antibiotics,6444
2023-03-07,Pain Relief Gel,4182
2023-03-08,Paracetamol,5431
2023-03-08,Cough Syrup,5047
2023-03-08,Vitamins,4020
2023-03-08,Antibiotics,6339
2023-03-08,Pain Relief Gel,4234
2023-03-09,Paracetamol,5500
2023-03-09,Cough Syrup,4805
2023-03-09,Vitamins,3898
2023-03-09,Antibiotics,6180
2023-03-09,Pain Relief Gel,4388
2023-03-10,Paracetamol,5709
2023-03-10,Cough Syrup,4956
2023-03-10,Vitamins,4119
2023-03-10,Antibiotics,6330
2023-03-10,Pain Relief Gel,4089
2023-03-11,Paracetamol,4904
2023-03-11,Cough Syrup,4309
2023-03-11,Vitamins,3495
2023-03-11,Antibiotics,5308
2023-03-11,Pain Relief Gel,3570
2023-03-12,Paracetamol,4773
2023-03-12,Cough Syrup,4464
2023-03-12,Vitamins,3607
2023-03-12,Antibiotics,5702
2023-03-12,Pain Relief Gel,3800
2023-03-13,Paracetamol,6064
2023-03-13,Cough Syrup,5020
2023-03-13,Vitamins,3972
2023-03-13,Antibiotics,6306
2023-03-13,Pain Relief Gel,4303
2023-03-14,Paracetamol,5151
2023-03-14,Cough Syrup,5124
2023-03-14,Vitamins,3828
2023-03-14,Antibiotics,6657
2023-03-14,Pain Relief Gel,4282
2023-03-15,Paracetamol,5564
2023-03-15,Cough Syrup,4821
2023-03-15,Vitamins,3931
2023-03-15,Antibiotics,6211
2023-03-15,Pain Relief Gel,4080
2023-03-16,Paracetamol,5525
2023-03-16,Cough Syrup,5082
2023-03-16,Vitamins,3990
2023-03-16,Antibiotics,6653
2023-03-16,Pain Relief Gel,4459
2023-03-17,Paracetamol,5469
2023-03-17,Cough Syrup,5182
2023-03-17,Vitamins,4049
2023-03-17,Antibiotics,6080
2023-03-17,Pain Relief Gel,4395
2023-03-18,Paracetamol,5148
2023-03-18,Cough Syrup,3898
2023-03-18,Vitamins,3395
2023-03-18,Antibiotics,5762
2023-03-18,Pain Relief Gel,3639
2023-03-19,Paracetamol,5030
2023-03-19,Cough Syrup,4157
2023-03-19,Vitamins,3392
2023-03-19,Antibiotics,5694
2023-03-19,Pain Relief Gel,3713
2023-03-20,Paracetamol,5954
2023-03-20,Cough Syrup,4773
2023-03-20,Vitamins,4053
2023-03-20,Antibiotics,6589
2023-03-20,Pain Relief Gel,4365
2023-03-21,Paracetamol,5719
2023-03-21,Cough Syrup,4795
2023-03-21,Vitamins,4106
2023-03-21,Antibiotics,6199
2023-03-21,Pain Relief Gel,4429
2023-03-22,Paracetamol,5576
2023-03-22,Cough Syrup,5051
2023-03-22,Vitamins,4365
2023-03-22,Antibiotics,6362
2023-03-22,Pain Relief Gel,4153
2023-03-23,Paracetamol,5653
2023-03-23,Cough Syrup,4844
2023-03-23,Vitamins,4020
2023-03-23,Antibiotics,6673
2023-03-23,Pain Relief Gel,4214
2023-03-24,Paracetamol,5772
2023-03-24,Cough Syrup,5095
2023-03-24,Vitamins,3951
2023-03-24,Antibiotics,6555
2023-03-24,Pain Relief Gel,4487
2023-03-25,Paracetamol,5152
2023-03-25,Cough Syrup,3872
2023-03-25,Vitamins,3296
2023-03-25,Antibiotics,5533
2023-03-25,Pain Relief Gel,3569
2023-03-26,Paracetamol,4827
2023-03-26,Cough Syrup,4383
2023-03-26,Vitamins,3574
2023-03-26,Antibiotics,5710
2023-03-26,Pain Relief Gel,3710
2023-03-27,Paracetamol,5682
2023-03-27,Cough Syrup,5104
2023-03-27,Vitamins,4321
2023-03-27,Antibiotics,6663
2023-03-27,Pain Relief Gel,4054
2023-03-28,Paracetamol,5599
2023-03-28,Cough Syrup,4749
2023-03-28,Vitamins,4143
2023-03-28,Antibiotics,6691
2023-03-28,Pain Relief Gel,4442
2023-03-29,Paracetamol,6180
2023-03-29,Cough Syrup,4671
2023-03-29,Vitamins,4149
2023-03-29,Antibiotics,7001
2023-03-29,Pain Relief Gel,4188
2023-03-30,Paracetamol,5653
2023-03-30,Cough Syrup,5000
2023-03-30,Vitamins,3941
2023-03-30,Antibiotics,6746
2023-03-30,Pain Relief Gel,4178
2023-03-31,Paracetamol,5379
2023-03-31,Cough Syrup,4701
2023-03-31,Vitamins,4157
2023-03-31,Antibiotics,6457
2023-03-31,Pain Relief Gel,4484
2023-04-01,Paracetamol,5186
2023-04-01,Cough Syrup,4373
2023-04-01,Vitamins,3785
2023-04-01,Antibiotics,5480
2023-04-01,Pain Relief Gel,3706
2023-04-02,Paracetamol,5125
2023-04-02,Cough Syrup,4405
2023-04-02,Vitamins,3477
2023-04-02,Antibiotics,5403
2023-04-02,Pain Relief Gel,3846
2023-04-03,Paracetamol,6247
2023-04-03,Cough Syrup,5210
2023-04-03,Vitamins,4122
2023-04-03,Antibiotics,6700
2023-04-03,Pain Relief Gel,4349
2023-04-04,Paracetamol,5796
2023-04-04,Cough Syrup,4856
2023-04-04,Vitamins,4139
2023-04-04,Antibiotics,5874
2023-04-04,Pain Relief Gel,4679
2023-04-05,Paracetamol,5703
2023-04-05,Cough Syrup,4970
2023-04-05,Vitamins,4443
2023-04-05,Antibiotics,6467
2023-04-05,Pain Relief Gel,4677
2023-04-06,Paracetamol,5503
2023-04-06,Cough Syrup,5038
2023-04-06,Vitamins,4062
2023-04-06,Antibiotics,6403
2023-04-06,Pain Relief Gel,4208
2023-04-07,Paracetamol,5495
2023-04-07,Cough Syrup,5053
2023-04-07,Vitamins,4087
2023-04-07,Antibiotics,6445
2023-04-07,Pain Relief Gel,4427
2023-04-08,Paracetamol,5028
2023-04-08,Cough Syrup,4474
2023-04-08,Vitamins,3405
2023-04-08,Antibiotics,5367
2023-04-08,Pain Relief Gel,3688
2023-04-09,Paracetamol,5066
2023-04-09,Cough Syrup,4354
2023-04-09,Vitamins,3402
2023-04-09,Antibiotics,5759
2023-04-09,Pain Relief Gel,3621
2023-04-10,Paracetamol,6234
2023-04-10,Cough Syrup,5156
2023-04-10,Vitamins,4161
2023-04-10,Antibiotics,6280
2023-04-10,Pain Relief Gel,4336
2023-04-11,Paracetamol,5847
2023-04-11,Cough Syrup,5057
2023-04-11,Vitamins,3878
2023-04-11,Antibiotics,6221
2023-04-11,Pain Relief Gel,4431
2023-04-12,Paracetamol,5866
2023-04-12,Cough Syrup,5208
2023-04-12,Vitamins,3955
2023-04-12,Antibiotics,6437
2023-04-12,Pain Relief Gel,4205
2023-04-13,Paracetamol,5783
2023-04-13,Cough Syrup,4911
2023-04-13,Vitamins,4209
2023-04-13,Antibiotics,6195
2023-04-13,Pain Relief Gel,4410
2023-04-14,Paracetamol,5914
2023-04-14,Cough Syrup,5384
2023-04-14,Vitamins,3960
2023-04-14,Antibiotics,6614
2023-04-14,Pain Relief Gel,4438
2023-04-15,Paracetamol,4756
2023-04-15,Cough Syrup,4524
2023-04-15,Vitamins,3381
2023-04-15,Antibiotics,5247
2023-04-15,Pain Relief Gel,3496
2023-04-16,Paracetamol,4936
2023-04-16,Cough Syrup,4505
2023-04-16,Vitamins,3672
2023-04-16,Antibiotics,5187
2023-04-16,Pain Relief Gel,3622
2023-04-17,Paracetamol,5805
2023-04-17,Cough Syrup,4840
2023-04-17,Vitamins,3877
2023-04-17,Antibiotics,5588
2023-04-17,Pain Relief Gel,4561
2023-04-18,Paracetamol,5598
2023-04-18,Cough Syrup,4837
2023-04-18,Vitamins,3860
2023-04-18,Antibiotics,7151
2023-04-18,Pain Relief Gel,4244
2023-04-19,Paracetamol,6186
2023-04-19,Cough Syrup,4907
2023-04-19,Vitamins,3940
2023-04-19,Antibiotics,6443
2023-04-19,Pain Relief Gel,4360
2023-04-20,Paracetamol,5746
2023-04-20,Cough Syrup,5321
2023-04-20,Vitamins,4038
2023-04-20,Antibiotics,6863
2023-04-20,Pain Relief Gel,4459
2023-04-21,Paracetamol,5579
2023-04-21,Cough Syrup,5013
2023-04-21,Vitamins,4001
2023-04-21,Antibiotics,6320
2023-04-21,Pain Relief Gel,4139
2023-04-22,Paracetamol,4715
2023-04-22,Cough Syrup,4324
2023-04-22,Vitamins,3259
2023-04-22,Antibiotics,5771
2023-04-22,Pain Relief Gel,3639
2023-04-23,Paracetamol,4993
2023-04-23,Cough Syrup,4469
2023-04-23,Vitamins,3357
2023-04-23,Antibiotics,5400
2023-04-23,Pain Relief Gel,3588
2023-04-24,Paracetamol,5946
2023-04-24,Cough Syrup,4852
2023-04-24,Vitamins,4110
2023-04-24,Antibiotics,6671
2023-04-24,Pain Relief Gel,4310
2023-04-25,Paracetamol,5810
2023-04-25,Cough Syrup,5220
2023-04-25,Vitamins,3860
2023-04-25,Antibiotics,6261
2023-04-25,Pain Relief Gel,4459
2023-04-26,Paracetamol,5882
2023-04-26,Cough Syrup,5440
2023-04-26,Vitamins,4096
2023-04-26,Antibiotics,6400
2023-04-26,Pain Relief Gel,4078
2023-04-27,Paracetamol,5805
2023-04-27,Cough Syrup,5049
2023-04-27,Vitamins,4147
2023-04-27,Antibiotics,6793
2023-04-27,Pain Relief Gel,4234
2023-04-28,Paracetamol,6088
2023-04-28,Cough Syrup,5371
2023-04-28,Vitamins,3912
2023-04-28,Antibiotics,6299
2023-04-28,Pain Relief Gel,4472
2023-04-29,Paracetamol,4927
2023-04-29,Cough Syrup,4185
2023-04-29,Vitamins,3353
2023-04-29,Antibiotics,5432
2023-04-29,Pain Relief Gel,3805
2023-04-30,Paracetamol,4950
2023-04-30,Cough Syrup,4323
2023-04-30,Vitamins,3234
2023-04-30,Antibiotics,5343
2023-04-30,Pain Relief Gel,3585
2023-05-01,Paracetamol,5645
2023-05-01,Cough Syrup,5252
2023-05-01,Vitamins,3928
2023-05-01,Antibiotics,6518
2023-05-01,Pain Relief Gel,4282
2023-05-02,Paracetamol,5272
2023-05-02,Cough Syrup,5367
2023-05-02,Vitamins,3735
2023-05-02,Antibiotics,6126
2023-05-02,Pain Relief Gel,4293
2023-05-03,Paracetamol,5466
2023-05-03,Cough Syrup,4874
2023-05-03,Vitamins,3853
2023-05-03,Antibiotics,6587
2023-05-03,Pain Relief Gel,4359
2023-05-04,Paracetamol,5643
2023-05-04,Cough Syrup,4659
2023-05-04,Vitamins,3710
2023-05-04,Antibiotics,6649
2023-05-04,Pain Relief Gel,4251
2023-05-05,Paracetamol,5456
2023-05-05,Cough Syrup,4972
2023-05-05,Vitamins,4064
2023-05-05,Antibiotics,6726
2023-05-05,Pain Relief Gel,4398
2023-05-06,Paracetamol,4725
2023-05-06,Cough Syrup,4357
2023-05-06,Vitamins,3464
2023-05-06,Antibiotics,5526
2023-05-06,Pain Relief Gel,3549
2023-05-07,Paracetamol,4937
2023-05-07,Cough Syrup,4323
2023-05-07,Vitamins,3388
2023-05-07,Antibiotics,5116
2023-05-07,Pain Relief Gel,3630
2023-05-08,Paracetamol,5381
2023-05-08,Cough Syrup,4999
2023-05-08,Vitamins,3821
2023-05-08,Antibiotics,6258
2023-05-08,Pain Relief Gel,4196
2023-05-09,Paracetamol,5221
2023-05-09,Cough Syrup,5085
2023-05-09,Vitamins,3886
2023-05-09,Antibiotics,6574
2023-05-09,Pain Relief Gel,4352
2023-05-10,Paracetamol,5539
2023-05-10,Cough Syrup,4898
2023-05-10,Vitamins,4228
2023-05-10,Antibiotics,6840
2023-05-10,Pain Relief Gel,4389
2023-05-11,Paracetamol,5571
2023-05-11,Cough Syrup,5169
2023-05-11,Vitamins,3789
2023-05-11,Antibiotics,6719
2023-05-11,Pain Relief Gel,4366
2023-05-12,Paracetamol,5500
2023-05-12,Cough Syrup,4882
2023-05-12,Vitamins,3982
2023-05-12,Antibiotics,6271
2023-05-12,Pain Relief Gel,4597
2023-05-13,Paracetamol,4695
2023-05-13,Cough Syrup,4369
2023-05-13,Vitamins,3397
2023-05-13,Antibiotics,5390
2023-05-13,Pain Relief Gel,3604
2023-05-14,Paracetamol,5142
2023-05-14,Cough Syrup,4109
2023-05-14,Vitamins,3285
2023-05-14,Antibiotics,5172
2023-05-14,Pain Relief Gel,3791
2023-05-15,Paracetamol,5530
2023-05-15,Cough Syrup,4909
2023-05-15,Vitamins,3992
2023-05-15,Antibiotics,6496
2023-05-15,Pain Relief Gel,4163
2023-05-16,Paracetamol,5489
2023-05-16,Cough Syrup,4561
2023-05-16,Vitamins,3754
2023-05-16,Antibiotics,6388
2023-05-16,Pain Relief Gel,4240
2023-05-17,Paracetamol,5630
2023-05-17,Cough Syrup,4937
2023-05-17,Vitamins,3835
2023-05-17,Antibiotics,6326
2023-05-17,Pain Relief Gel,4215
2023-05-18,Paracetamol,6062
2023-05-18,Cough Syrup,4777
2023-05-18,Vitamins,4185
2023-05-18,Antibiotics,6620
2023-05-18,Pain Relief Gel,4250
2023-05-19,Paracetamol,5788
2023-05-19,Cough Syrup,5093
2023-05-19,Vitamins,3644
2023-05-19,Antibiotics,5967
2023-05-19,Pain Relief Gel,4128
2023-05-20,Paracetamol,4719
2023-05-20,Cough Syrup,4383
2023-05-20,Vitamins,3326
2023-05-20,Antibiotics,5283
2023-05-20,Pain Relief Gel,3564
2023-05-21,Paracetamol,4767
2023-05-21,Cough Syrup,4132
2023-05-21,Vitamins,3206
2023-05-21,Antibiotics,5535
2023-05-21,Pain Relief Gel,3510
2023-05-22,Paracetamol,5428
2023-05-22,Cough Syrup,4670
2023-05-22,Vitamins,3672
2023-05-22,Antibiotics,6245
2023-05-22,Pain Relief Gel,4125
2023-05-23,Paracetamol,5388
2023-05-23,Cough Syrup,5036
2023-05-23,Vitamins,3784
2023-05-23,Antibiotics,6068
2023-05-23,Pain Relief Gel,4080
2023-05-24,Paracetamol,5704
2023-05-24,Cough Syrup,4569
2023-05-24,Vitamins,3927
2023-05-24,Antibiotics,6144
2023-05-24,Pain Relief Gel,3997
2023-05-25,Paracetamol,4907
2023-05-25,Cough Syrup,4808
2023-05-25,Vitamins,3813
2023-05-25,Antibiotics,5859
2023-05-25,Pain Relief Gel,4156
2023-05-26,Paracetamol,5451
2023-05-26,Cough Syrup,4599
2023-05-26,Vitamins,3710
2023-05-26,Antibiotics,6205
2023-05-26,Pain Relief Gel,4071
2023-05-27,Paracetamol,4664
2023-05-27,Cough Syrup,4071
2023-05-27,Vitamins,3503
2023-05-27,Antibiotics,5316
2023-05-27,Pain Relief Gel,3505
2023-05-28,Paracetamol,4819
2023-05-28,Cough Syrup,4429
2023-05-28,Vitamins,3402
2023-05-28,Antibiotics,5283
2023-05-28,Pain Relief Gel,3546
2023-05-29,Paracetamol,5423
2023-05-29,Cough Syrup,4624
2023-05-29,Vitamins,3773
2023-05-29,Antibiotics,6103
2023-05-29,Pain Relief Gel,3939
2023-05-30,Paracetamol,5500
2023-05-30,Cough Syrup,4697
2023-05-30,Vitamins,3686
2023-05-30,Antibiotics,6161
2023-05-30,Pain Relief Gel,4082
2023-05-31,Paracetamol,5224
2023-05-31,Cough Syrup,4747
2023-05-31,Vitamins,3706
2023-05-31,Antibiotics,6304
2023-05-31,Pain Relief Gel,4156
2023-06-01,Paracetamol,5403
2023-06-01,Cough Syrup,4644
2023-06-01,Vitamins,4072
2023-06-01,Antibiotics,5994
2023-06-01,Pain Relief Gel,3991
2023-06-02,Paracetamol,5421
2023-06-02,Cough Syrup,4734
2023-06-02,Vitamins,3624
2023-06-02,Antibiotics,6250
2023-06-02,Pain Relief Gel,4222
2023-06-03,Paracetamol,4844
2023-06-03,Cough Syrup,4222
2023-06-03,Vitamins,2958
2023-06-03,Antibiotics,4952
2023-06-03,Pain Relief Gel,3251
2023-06-04,Paracetamol,4427
2023-06-04,Cough Syrup,4039
2023-06-04,Vitamins,3276
2023-06-04,Antibiotics,5035
2023-06-04,Pain Relief Gel,3304
2023-06-05,Paracetamol,5291
2023-06-05,Cough Syrup,4562
2023-06-05,Vitamins,3866
2023-06-05,Antibiotics,5580
2023-06-05,Pain Relief Gel,3977
2023-06-06,Paracetamol,5323
2023-06-06,Cough Syrup,4563
2023-06-06,Vitamins,3483
2023-06-06,Antibiotics,5912
2023-06-06,Pain Relief Gel,4059
2023-06-07,Paracetamol,5502
2023-06-07,Cough Syrup,4589
2023-06-07,Vitamins,3620
2023-06-07,Antibiotics,5663
2023-06-07,Pain Relief Gel,3980
2023-06-08,Paracetamol,5368
2023-06-08,Cough Syrup,4892
2023-06-08,Vitamins,3702
2023-06-08,Antibiotics,6143
