date,product,sales
2023-03-16,Camera,14210
2023-03-16,Mobile,34827
2023-03-17,Mobile,40094
2023-03-17,Camera,8039
2023-03-17,Headphones,38103
2023-03-17,Tablet,46735
2023-03-18,Laptop,23629
2023-03-18,Mobile,24654
2023-03-18,Mobile,41561
2023-03-18,Tablet,24718
2023-03-19,Mobile,32439
2023-03-19,Laptop,26243
2023-03-20,Headphones,48914
2023-03-20,Camera,26192
2023-03-20,Headphones,41315
2023-03-21,Tablet,35829
2023-03-21,Laptop,31165
2023-03-21,Laptop,33637
2023-03-21,Laptop,31028
2023-03-22,Headphones,3666
2023-03-22,Tablet,31943
2023-03-23,Camera,3651
2023-03-23,Laptop,13918
2023-03-24,Headphones,24974
2023-03-24,Mobile,10582
2023-03-25,Tablet,24603
2023-03-25,Tablet,44111
2023-03-26,Camera,17227
2023-03-26,Camera,27273
2023-03-26,Headphones,36926
2023-03-26,Headphones,17832
2023-03-27,Tablet,42965
2023-03-27,Camera,6006
2023-03-27,Mobile,31504
2023-03-28,Tablet,36480
2023-03-28,Laptop,27087
2023-03-29,Mobile,46397
2023-03-29,Camera,21393
2023-03-29,Headphones,17854
2023-03-30,Headphones,23501
2023-03-30,Laptop,47643
2023-03-30,Tablet,13995
2023-03-30,Tablet,41439
2023-03-31,Mobile,20199
2023-03-31,Headphones,43238
2023-03-31,Tablet,36468
2023-04-01,Laptop,40470
2023-04-01,Laptop,23717
2023-04-01,Headphones,25707
2023-04-01,Tablet,31547
2023-04-02,Headphones,8497
2023-04-02,Laptop,26701
2023-04-02,Laptop,26092
2023-04-03,Tablet,20364
2023-04-03,Headphones,24854
2023-04-03,Headphones,2181
2023-04-03,Mobile,19260
2023-04-04,Camera,45921
2023-04-04,Tablet,25228
2023-04-05,Camera,5767
2023-04-05,Tablet,42683
2023-04-05,Camera,30283
2023-04-05,Laptop,44925
2023-04-06,Headphones,42431
2023-04-06,Camera,28358
2023-04-07,Headphones,46747
2023-04-07,Mobile,47411
2023-04-07,Tablet,10303
2023-04-08,Headphones,36130
2023-04-08,Headphones,49507
2023-04-08,Tablet,26155
2023-04-08,Camera,22222
2023-04-09,Mobile,49936
2023-04-09,Camera,8021
2023-04-09,Mobile,12678
2023-04-09,Mobile,34690
2023-04-10,Tablet,45331
2023-04-10,Tablet,11218
2023-04-11,Laptop,33623
2023-04-11,Mobile,6921
2023-04-12,Camera,25062
2023-04-12,Camera,13012
2023-04-12,Tablet,20705
2023-04-12,Headphones,22487
2023-04-13,Laptop,38654
2023-04-13,Camera,49674
2023-04-14,Tablet,34011
2023-04-14,Laptop,37372
2023-04-15,Mobile,37808
2023-04-15,Headphones,37251
2023-04-16,Headphones,48943
2023-04-16,Mobile,33993
2023-04-16,Laptop,19684
2023-04-17,Headphones,12068
2023-04-17,Laptop,33243
2023-04-18,Headphones,38497
2023-04-18,Mobile,3815
2023-04-19,Camera,12761
2023-04-19,Tablet,32523
2023-04-19,Tablet,24797
2023-04-20,Tablet,9349
2023-04-20,Mobile,9531
2023-04-21,Tablet,13778
2023-04-21,Camera,5325
2023-04-21,Mobile,33568
2023-04-22,Laptop,30755
2023-04-22,Camera,42592
2023-04-22,Camera,20570
2023-04-23,Mobile,17897
2023-04-23,Headphones,10724
2023-04-23,Tablet,31441
2023-04-23,Mobile,21254
2023-04-24,Camera,30778
2023-04-24,Mobile,34257
2023-04-24,Tablet,1638
2023-04-25,Tablet,24171
2023-04-25,Tablet,11546
2023-04-26,Laptop,45478
2023-04-26,Headphones,21232
2023-04-27,Mobile,10633
2023-04-27,Headphones,47889
2023-04-27,Headphones,19904
2023-04-28,Laptop,41374
2023-04-28,Camera,1567
2023-04-29,Mobile,7415
2023-04-29,Laptop,29486
2023-04-29,Headphones,47849
2023-04-30,Camera,26334
2023-04-30,Headphones,8090
2023-04-30,Headphones,40063
2023-04-30,Camera,49335
2023-05-01,Camera,24487
2023-05-01,Laptop,36591
2023-05-01,Mobile,42472
2023-05-01,Headphones,32896
2023-05-02,Camera,49842
2023-05-02,Laptop,29290
2023-05-02,Laptop,18827
2023-05-02,Tablet,49232
2023-05-03,Tablet,5312
2023-05-03,Mobile,17153
2023-05-03,Mobile,25104
2023-05-04,Laptop,37286
2023-05-04,Camera,17341
2023-05-04,Headphones,37729
2023-05-04,Mobile,38537
2023-05-05,Mobile,28824
2023-05-05,Laptop,24165
2023-05-06,Headphones,43273
2023-05-06,Laptop,28398
2023-05-06,Camera,44169
2023-05-06,Headphones,38414
2023-05-07,Camera,3922
2023-05-07,Camera,24034
2023-05-07,Mobile,21964
2023-05-08,Mobile,9768
2023-05-08,Camera,23717
2023-05-08,Laptop,15971
2023-05-09,Mobile,19645
2023-05-09,Headphones,46178
2023-05-10,Tablet,36997
2023-05-10,Tablet,45520
2023-05-11,Tablet,2013
2023-05-11,Mobile,41945
2023-05-12,Mobile,39729
2023-05-12,Tablet,26729
2023-05-12,Headphones,24566
2023-05-12,Tablet,29902
2023-05-13,Headphones,2234
2023-05-13,Headphones,15450
2023-05-13,Tablet,33382
2023-05-14,Tablet,7340
2023-05-14,Tablet,36310
2023-05-14,Laptop,9843
2023-05-14,Laptop,6405
2023-05-15,Mobile,21302
2023-05-15,Tablet,37791
2023-05-15,Camera,19822
2023-05-16,Mobile,17583
2023-05-16,Laptop,33020
2023-05-17,Tablet,32812
2023-05-17,Headphones,49124
2023-05-18,Laptop,45654
2023-05-18,Mobile,30541
2023-05-18,Mobile,16969
2023-05-19,Laptop,10503
2023-05-19,Mobile,27506
2023-05-20,Laptop,42565
2023-05-20,Tablet,46484
2023-05-20,Camera,18340
2023-05-20,Headphones,3686
2023-05-21,Headphones,49068
2023-05-21,Camera,23057
2023-05-22,Camera,23438
2023-05-22,Camera,25361
2023-05-22,Camera,47480
2023-05-22,Headphones,26133
2023-05-23,Tablet,31573
2023-05-23,Headphones,13013
2023-05-23,Laptop,25389
2023-05-23,Laptop,25824
2023-05-24,Mobile,41641
2023-05-24,Camera,32842
2023-05-24,Camera,30059
2023-05-24,Tablet,25138
2023-05-25,Tablet,11099
2023-05-25,Mobile,46357
2023-05-25,Tablet,9865
2023-05-25,Tablet,11574
2023-05-26,Mobile,28598
2023-05-26,Laptop,23950
2023-05-27,Tablet,20001
2023-05-27,Tablet,45440
2023-05-27,Camera,41008
2023-05-28,Mobile,28072
2023-05-28,Laptop,20282
2023-05-29,Laptop,42075
2023-05-29,Camera,31612
2023-05-30,Tablet,29376
2023-05-30,Laptop,48921
2023-05-31,Headphones,18355
2023-05-31,Laptop,35213
2023-05-31,Headphones,47470
2023-06-01,Headphones,11219
2023-06-01,Camera,29220
2023-06-01,Headphones,43133
2023-06-01,Camera,47695
2023-06-02,Tablet,23733
2023-06-02,Laptop,28830
2023-06-03,Laptop,29715
2023-06-03,Tablet,47537
2023-06-03,Camera,46785
2023-06-03,Laptop,37786
2023-06-04,Camera,20617
2023-06-04,Mobile,46819
2023-06-04,Tablet,3524
2023-06-04,Laptop,49172
2023-06-05,Camera,13199
2023-06-05,Camera,7538
2023-06-06,Mobile,45316
2023-06-06,Camera,3740
2023-06-06,Laptop,9538
2023-06-07,Mobile,14991
2023-06-07,Headphones,28053
2023-06-08,Mobile,47605
2023-06-08,Camera,6357
2023-06-08,Camera,19371
2023-06-08,Laptop,4549
2023-06-09,Mobile,46311
2023-06-09,Camera,10767
2023-06-09,Tablet,22233
2023-06-09,Mobile,6389
2023-06-10,Headphones,33811
2023-06-10,Laptop,9529
2023-06-10,Camera,44471
2023-06-11,Camera,14265
2023-06-11,Headphones,4212
2023-06-11,Laptop,20062
2023-06-11,Headphones,41342
2023-06-12,Laptop,37530
2023-06-12,Tablet,29624
2023-06-12,Mobile,44937
2023-06-12,Tablet,1654
2023-06-13,Laptop,14318
2023-06-13,Tablet,3864
2023-06-13,Tablet,9225
2023-06-13,Camera,39508
2023-06-14,Headphones,2925
2023-06-14,Camera,10342
2023-06-14,Mobile,14407
2023-06-15,Camera,20258
2023-06-15,Laptop,8698
2023-06-16,Tablet,24606
2023-06-16,Tablet,33963
2023-06-16,Laptop,5197
2023-06-16,Headphones,31734
2023-06-17,Headphones,45045
2023-06-17,Camera,40612
2023-06-17,Headphones,48498
2023-06-17,Tablet,36990
2023-06-18,Headphones,6719
2023-06-18,Headphones,24895
2023-06-18,Headphones,44457
2023-06-18,Tablet,8378
2023-06-19,Mobile,27076
2023-06-19,Mobile,19935
2023-06-19,Mobile,13811
2023-06-20,Tablet,22994
2023-06-20,Headphones,49903
2023-06-21,Headphones,25324
2023-06-21,Laptop,41384
2023-06-22,Headphones,30316
2023-06-22,Camera,49743
2023-06-22,Camera,27156
2023-06-23,Mobile,45169
2023-06-23,Tablet,29428
2023-06-24,Tablet,32397
2023-06-24,Camera,15376
2023-06-24,Headphones,42276
2023-06-25,Laptop,2463
2023-06-25,Camera,30984
2023-06-26,Tablet,9621
2023-06-26,Camera,26948
2023-06-27,Laptop,28731
2023-06-27,Tablet,48974
2023-06-27,Laptop,27009
2023-06-27,Tablet,13757
2023-06-28,Mobile,16695
2023-06-28,Mobile,20374
2023-06-28,Camera,34493
2023-06-28,Tablet,37365
2023-06-29,Camera,29735
2023-06-29,Headphones,45014
2023-06-29,Tablet,39111
2023-06-30,Headphones,20858
2023-06-30,Mobile,44039
2023-06-30,Headphones,2924
2023-06-30,Laptop,29699
2023-07-01,Tablet,40902
2023-07-01,Camera,3915
2023-07-01,Mobile,7561
2023-07-02,Laptop,14360
2023-07-02,Tablet,5172
2023-07-02,Mobile,29250
2023-07-02,Camera,3983
2023-07-03,Tablet,38975
2023-07-03,Headphones,37687
2023-07-03,Camera,17859
2023-07-03,Camera,48308
2023-07-04,Tablet,4136
2023-07-04,Laptop,34003
2023-07-04,Tablet,11522
2023-07-04,Laptop,42031
2023-07-05,Tablet,10194
2023-07-05,Headphones,42907
2023-07-05,Laptop,45002
2023-07-06,Mobile,46379
2023-07-06,Tablet,40954
2023-07-07,Camera,22978
2023-07-07,Mobile,27652
2023-07-07,Tablet,40962
2023-07-07,Mobile,4961
2023-07-08,Tablet,11902
2023-07-08,Laptop,32536
2023-07-08,Mobile,14410
2023-07-09,Mobile,4415
2023-07-09,Tablet,14269
2023-07-10,Laptop,11417
2023-07-10,Tablet,13513
2023-07-11,Headphones,40210
2023-07-11,Laptop,45179
2023-07-11,Camera,12200
2023-07-11,Laptop,32710
2023-07-12,Laptop,1750
2023-07-12,Laptop,40039
2023-07-12,Headphones,37869
2023-07-13,Headphones,32992
2023-07-13,Camera,24663
2023-07-14,Headphones,5862
2023-07-14,Camera,31229
2023-07-14,Tablet,28871
2023-07-14,Mobile,37550
2023-07-15,Camera,4099
2023-07-15,Tablet,13269
2023-07-16,Mobile,46351
2023-07-16,Mobile,3546
2023-07-17,Mobile,42177
2023-07-17,Camera,37493
2023-07-17,Camera,34115
2023-07-17,Tablet,6485
2023-07-18,Tablet,12843
2023-07-18,Camera,17603
2023-07-18,Laptop,24552
2023-07-19,Camera,4821
2023-07-19,Laptop,42879
2023-07-19,Camera,26786
2023-07-20,Headphones,28230
2023-07-20,Tablet,32781
2023-07-21,Headphones,27506
2023-07-21,Laptop,6254
2023-07-22,Tablet,36719
2023-07-22,Tablet,38140
2023-07-22,Laptop,45395
2023-07-23,Tablet,6894
2023-07-23,Headphones,32967
2023-07-24,Tablet,47333
2023-07-24,Laptop,28095
2023-07-24,Headphones,9670
2023-07-24,Headphones,19112
2023-07-25,Laptop,11744
2023-07-25,Laptop,41579
2023-07-26,Mobile,45989
2023-07-26,Camera,21552
2023-07-27,Laptop,33088
2023-07-27,Mobile,11244
2023-07-27,Camera,25027
2023-07-28,Mobile,39736
2023-07-28,Tablet,31705
2023-07-28,Camera,3165
2023-07-29,Headphones,33025
2023-07-29,Tablet,27864
2023-07-29,Headphones,1733
2023-07-29,Camera,43965
2023-07-30,Camera,31794
2023-07-30,Headphones,9274
2023-07-30,Laptop,17294
2023-07-31,Tablet,4031
2023-07-31,Headphones,33930
2023-08-01,Laptop,14408
2023-08-01,Camera,44807
2023-08-01,Mobile,30540
2023-08-02,Camera,40221
2023-08-02,Mobile,28121
2023-08-02,Camera,37439
2023-08-02,Camera,22733
2023-08-03,Tablet,5839
2023-08-03,Mobile,38392
2023-08-03,Camera,19421
2023-08-04,Tablet,47665
2023-08-04,Laptop,17595
2023-08-04,Headphones,7284
2023-08-05,Laptop,24331
2023-08-05,Laptop,11271
2023-08-05,Headphones,44445
2023-08-06,Headphones,12934
2023-08-06,Tablet,41097
2023-08-06,Laptop,12531
2023-08-06,Tablet,7412
2023-08-07,Camera,38907
2023-08-07,Tablet,38826
2023-08-07,Camera,36215
2023-08-08,Camera,21838
2023-08-08,Laptop,40974
2023-08-08,Camera,28845
2023-08-09,Camera,49558
2023-08-09,Laptop,32607
2023-08-09,Tablet,11130
2023-08-10,Mobile,5708
2023-08-10,Tablet,15664
2023-08-11,Headphones,31737
2023-08-11,Camera,9472
2023-08-11,Laptop,10452
2023-08-12,Camera,38388
2023-08-12,Headphones,17784
2023-08-12,Laptop,19676
2023-08-12,Tablet,8671
2023-08-13,Laptop,26910
2023-08-13,Headphones,9240
2023-08-13,Camera,17825
2023-08-14,Camera,10065
2023-08-14,Mobile,7254
2023-08-15,Mobile,12823
2023-08-15,Headphones,16667
2023-08-15,Tablet,13618
2023-08-15,Laptop,8900
2023-08-16,Mobile,20436
2023-08-16,Mobile,34124
2023-08-17,Laptop,32234
2023-08-17,Mobile,36011
2023-08-17,Mobile,48431
2023-08-17,Headphones,35462
2023-08-18,Mobile,37169
2023-08-18,Camera,48678
2023-08-18,Mobile,13194
2023-08-19,Laptop,33688
2023-08-19,Camera,13634
2023-08-20,Headphones,11063
2023-08-20,Tablet,19964
2023-08-20,Tablet,1560
2023-08-21,Tablet,49983
2023-08-21,Camera,6250
2023-08-21,Mobile,21240
2023-08-22,Mobile,27868
2023-08-22,Tablet,23153
2023-08-22,Mobile,18984
2023-08-23,Laptop,47208
2023-08-23,Laptop,26929
2023-08-24,Mobile,16663
2023-08-24,Mobile,34373
2023-08-24,Mobile,48819
2023-08-25,Tablet,29982
2023-08-25,Mobile,40976
2023-08-25,Camera,43141
2023-08-26,Headphones,21864
2023-08-26,Mobile,45074
2023-08-27,Headphones,11253
2023-08-27,Camera,8564
2023-08-27,Mobile,44576
2023-08-28,Mobile,11681
2023-08-28,Camera,32784
2023-08-28,Headphones,9473
2023-08-28,Camera,27984
2023-08-29,Headphones,34651
2023-08-29,Laptop,5449
2023-08-29,Camera,48804
2023-08-29,Tablet,43371
2023-08-30,Camera,8430
2023-08-30,Camera,36663
2023-08-30,Headphones,5430
2023-08-31,Headphones,10582
2023-08-31,Laptop,18024
2023-08-31,Camera,33190
2023-09-01,Mobile,49971
2023-09-01,Mobile,12897
2023-09-01,Mobile,16271
2023-09-01,Laptop,32503
2023-09-02,Laptop,3169
2023-09-02,Mobile,1335
2023-09-03,Camera,29510
2023-09-03,Headphones,1791
2023-09-04,Headphones,33754
2023-09-04,Headphones,49660
2023-09-05,Tablet,14703
2023-09-05,Headphones,7578
2023-09-05,Mobile,38004
2023-09-05,Camera,1870
2023-09-06,Mobile,1344
2023-09-06,Headphones,32053
2023-09-07,Tablet,15720
2023-09-07,Mobile,5653
2023-09-08,Tablet,33409
2023-09-08,Laptop,25990
2023-09-08,Camera,47362
2023-09-09,Camera,10180
2023-09-09,Laptop,1410
2023-09-09,Mobile,33482
2023-09-09,Laptop,38041
2023-09-10,Headphones,31324
2023-09-10,Mobile,17993
2023-09-10,Laptop,39400
2023-09-10,Camera,5978
2023-09-11,Camera,26218
2023-09-11,Headphones,20189
2023-09-11,Tablet,8830
2023-09-11,Camera,49929
2023-09-12,Mobile,26571
2023-09-12,Mobile,40829
2023-09-12,Camera,26799
2023-09-13,Camera,39014
2023-09-13,Camera,40145
2023-09-14,Laptop,10018
2023-09-14,Camera,36069
2023-09-14,Laptop,16220
2023-09-14,Tablet,39584
2023-09-15,Mobile,5998
2023-09-15,Tablet,16596
2023-09-15,Camera,18596
2023-09-15,Mobile,9817
2023-09-16,Headphones,4259
2023-09-16,Laptop,14907
2023-09-16,Camera,31370
2023-09-16,Camera,5552
2023-09-17,Tablet,34542
2023-09-17,Tablet,4604
2023-09-18,Mobile,44786
2023-09-18,Laptop,2739
2023-09-19,Mobile,10244
2023-09-19,Mobile,43361
2023-09-19,Mobile,5564
2023-09-20,Mobile,37849
2023-09-20,Camera,39063
2023-09-20,Headphones,46618
2023-09-20,Camera,14733
2023-09-21,Mobile,49652
2023-09-21,Laptop,24652
2023-09-21,Mobile,15324
2023-09-22,Laptop,7204
2023-09-22,Camera,3811
2023-09-23,Camera,21150
2023-09-23,Headphones,19347
2023-09-24,Laptop,13738
2023-09-24,Camera,7714
2023-09-25,Tablet,19487
2023-09-25,Mobile,16868
2023-09-25,Laptop,10281
2023-09-25,Laptop,36867
2023-09-26,Mobile,45909
2023-09-26,Mobile,5161
2023-09-26,Laptop,36437
2023-09-26,Camera,32161
2023-09-27,Mobile,18155
2023-09-27,Laptop,22973
2023-09-27,Mobile,14267
2023-09-28,Mobile,31176
2023-09-28,Headphones,29419
2023-09-29,Laptop,12942
2023-09-29,Camera,12665
2023-09-30,Headphones,29137
2023-09-30,Laptop,40261
2023-10-01,Mobile,47108
2023-10-01,Headphones,48634
2023-10-01,Tablet,31977
2023-10-02,Laptop,41827
2023-10-02,Laptop,22363
2023-10-02,Mobile,12807
2023-10-02,Laptop,45245
2023-10-03,Camera,13269
2023-10-03,Camera,47631
2023-10-04,Laptop,17001
2023-10-04,Tablet,39971
2023-10-05,Tablet,3157
2023-10-05,Laptop,3893
2023-10-06,Tablet,39918
2023-10-06,Camera,2919
2023-10-07,Mobile,5807
2023-10-07,Camera,28298
2023-10-07,Headphones,4184
2023-10-07,Headphones,16547
2023-10-08,Headphones,38121
2023-10-08,Headphones,42698
2023-10-08,Headphones,28406
2023-10-09,Laptop,12027
2023-10-09,Mobile,13790
2023-10-10,Laptop,24514
2023-10-10,Tablet,33356
2023-10-10,Tablet,10090
2023-10-11,Mobile,21418
2023-10-11,Tablet,3453
2023-10-11,Laptop,2275
2023-10-11,Mobile,11230
2023-10-12,Tablet,15567
2023-10-12,Headphones,25807
2023-10-12,Mobile,37190
2023-10-12,Laptop,26089
2023-10-13,Laptop,12532
2023-10-13,Tablet,15505
2023-10-13,Laptop,36714
2023-10-14,Tablet,38601
2023-10-14,Camera,6342
2023-10-14,Camera,48281
2023-10-15,Laptop,33406
2023-10-15,Camera,4927
2023-10-15,Camera,6260
2023-10-16,Camera,11680
2023-10-16,Mobile,46572
2023-10-16,Headphones,25865
2023-10-17,Tablet,7200
2023-10-17,Laptop,47762
2023-10-17,Camera,4453
2023-10-17,Laptop,16198
2023-10-18,Tablet,6891
2023-10-18,Mobile,8248
2023-10-19,Mobile,20837
2023-10-19,Tablet,41985
2023-10-19,Camera,33990
2023-10-20,Camera,31406
2023-10-20,Camera,26245
2023-10-20,Headphones,18199
2023-10-21,Camera,48385
2023-10-21,Mobile,26795
2023-10-21,Laptop,42201
2023-10-22,Laptop,43084
2023-10-22,Laptop,38067
2023-10-22,Headphones,2276
2023-10-23,Camera,7546
2023-10-23,Camera,3416
2023-10-24,Camera,24212
2023-10-24,Mobile,3205
2023-10-25,Tablet,24864
2023-10-25,Mobile,41769
2023-10-26,Camera,15251
2023-10-26,Camera,48740
2023-10-26,Tablet,44382
2023-10-26,Camera,13850
2023-10-27,Laptop,31741
2023-10-27,Camera,33929
2023-10-28,Tablet,38332
2023-10-28,Tablet,1197
2023-10-28,Mobile,18642
2023-10-29,Tablet,33662
2023-10-29,Mobile,16907
2023-10-29,Tablet,19382
2023-10-29,Headphones,45018
2023-10-30,Headphones,45063
2023-10-30,Headphones,48535
2023-10-30,Laptop,10366
2023-10-30,Tablet,16428
2023-10-31,Tablet,23892
2023-10-31,Headphones,49355
2023-10-31,Laptop,29198
2023-11-01,Headphones,28672
2023-11-01,Laptop,36210
2023-11-01,Camera,44366
2023-11-02,Camera,11797
2023-11-02,Headphones,44440
2023-11-02,Laptop,29247
2023-11-03,Laptop,9122
2023-11-03,Tablet,31179
2023-11-03,Mobile,12583
2023-11-03,Mobile,10505
2023-11-04,Tablet,13007
2023-11-04,Tablet,27391
2023-11-04,Tablet,27689
2023-11-04,Mobile,29729
2023-11-05,Mobile,18390
2023-11-05,Headphones,4363
2023-11-06,Laptop,27585
2023-11-06,Laptop,21014
2023-11-06,Camera,20545
2023-11-07,Laptop,17685
2023-11-07,Mobile,5188
2023-11-07,Mobile,19205
2023-11-08,Laptop,34997
2023-11-08,Tablet,49724
2023-11-09,Tablet,45057
2023-11-09,Headphones,2383
2023-11-09,Mobile,44824
2023-11-09,Tablet,16255
2023-11-10,Laptop,4470
2023-11-10,Headphones,40436
2023-11-10,Laptop,36912
2023-11-10,Headphones,15848
2023-11-11,Headphones,42494
2023-11-11,Tablet,1777
