date,product,sales
2023-01-26,Mobile,18354
2023-01-26,Tablet,9183
2023-01-26,Headphones,3522
2023-01-26,Camera,20872
2023-01-27,Laptop,24474
2023-01-27,Mobile,18973
2023-01-27,Tablet,9209
2023-01-27,Headphones,3651
2023-01-27,Camera,21928
2023-01-28,Laptop,29583
2023-01-28,Mobile,18978
2023-01-28,Tablet,10972
2023-01-28,Headphones,4065
2023-01-28,Camera,24852
2023-01-29,Laptop,26961
2023-01-29,Mobile,22051
2023-01-29,Tablet,12514
2023-01-29,Headphones,4096
2023-01-29,Camera,22599
2023-01-30,Laptop,23153
2023-01-30,Mobile,19656
2023-01-30,Tablet,10146
2023-01-30,Headphones,3899
2023-01-30,Camera,21109
2023-01-31,Laptop,21723
2023-01-31,Mobile,17969
2023-01-31,Tablet,9312
2023-01-31,Headphones,3519
2023-01-31,Camera,22774
2023-02-01,Laptop,25364
2023-02-01,Mobile,17324
2023-02-01,Tablet,9160
2023-02-01,Headphones,3533
2023-02-01,Camera,21579
2023-02-02,Laptop,24758
2023-02-02,Mobile,18310
2023-02-02,Tablet,10153
2023-02-02,Headphones,3476
2023-02-02,Camera,20803
2023-02-03,Laptop,26414
2023-02-03,Mobile,18353
2023-02-03,Tablet,9848
2023-02-03,Headphones,3628
2023-02-03,Camera,22349
2023-02-04,Laptop,30659
2023-02-04,Mobile,21262
2023-02-04,Tablet,11993
2023-02-04,Headphones,4158
2023-02-04,Camera,25951
2023-02-05,Laptop,30971
2023-02-05,Mobile,23146
2023-02-05,Tablet,11681
2023-02-05,Headphones,4071
2023-02-05,Camera,27093
2023-02-06,Laptop,24754
2023-02-06,Mobile,17325
2023-02-06,Tablet,10381
2023-02-06,Headphones,3608
2023-02-06,Camera,24302
2023-02-07,Laptop,23792
2023-02-07,Mobile,18929
2023-02-07,Tablet,9193
2023-02-07,Headphones,3718
2023-02-07,Camera,22034
2023-02-08,Laptop,24374
2023-02-08,Mobile,20029
2023-02-08,Tablet,9383
2023-02-08,Headphones,3718
2023-02-08,Camera,20321
2023-02-09,Laptop,24436
2023-02-09,Mobile,18853
2023-02-09,Tablet,10037
2023-02-09,Headphones,3747
2023-02-09,Camera,23068
2023-02-10,Laptop,24574
2023-02-10,Mobile,19848
2023-02-10,Tablet,9647
2023-02-10,Headphones,3725
2023-02-10,Camera,21616
2023-02-11,Laptop,28403
2023-02-11,Mobile,22098
2023-02-11,Tablet,11648
2023-02-11,Headphones,4117
2023-02-11,Camera,27518
2023-02-12,Laptop,27760
2023-02-12,Mobile,24211
2023-02-12,Tablet,12643
2023-02-12,Headphones,4415
2023-02-12,Camera,28574
2023-02-13,Laptop,26136
2023-02-13,Mobile,20011
2023-02-13,Tablet,9811
2023-02-13,Headphones,3901
2023-02-13,Camera,23168
2023-02-14,Laptop,25042
2023-02-14,Mobile,19755
2023-02-14,Tablet,9723
2023-02-14,Headphones,3842
2023-02-14,Camera,24021
2023-02-15,Laptop,25273
2023-02-15,Mobile,20739
2023-02-15,Tablet,10304
2023-02-15,Headphones,3902
2023-02-15,Camera,24530
2023-02-16,Laptop,25043
2023-02-16,Mobile,17086
2023-02-16,Tablet,10050
2023-02-16,Headphones,4151
2023-02-16,Camera,21278
2023-02-17,Laptop,25349
2023-02-17,Mobile,19866
2023-02-17,Tablet,9897
2023-02-17,Headphones,3999
2023-02-17,Camera,22459
2023-02-18,Laptop,31274
2023-02-18,Mobile,23908
2023-02-18,Tablet,13277
2023-02-18,Headphones,4976
2023-02-18,Camera,26828
2023-02-19,Laptop,33323
2023-02-19,Mobile,22492
2023-02-19,Tablet,12094
2023-02-19,Headphones,4489
2023-02-19,Camera,25659
2023-02-20,Laptop,24590
2023-02-20,Mobile,19879
2023-02-20,Tablet,10291
2023-02-20,Headphones,3774
2023-02-20,Camera,23906
2023-02-21,Laptop,26907
2023-02-21,Mobile,19844
2023-02-21,Tablet,11418
2023-02-21,Headphones,3811
2023-02-21,Camera,24654
2023-02-22,Laptop,27142
2023-02-22,Mobile,20765
2023-02-22,Tablet,11235
2023-02-22,Headphones,3936
2023-02-22,Camera,24174
2023-02-23,Laptop,24876
2023-02-23,Mobile,20221
2023-02-23,Tablet,10257
2023-02-23,Headphones,3678
2023-02-23,Camera,22551
2023-02-24,Laptop,24939
2023-02-24,Mobile,18445
2023-02-24,Tablet,10618
2023-02-24,Headphones,3896
2023-02-24,Camera,22192
2023-02-25,Laptop,32764
2023-02-25,Mobile,21971
2023-02-25,Tablet,12652
2023-02-25,Headphones,5164
2023-02-25,Camera,29684
2023-02-26,Laptop,31103
2023-02-26,Mobile,22225
2023-02-26,Tablet,11787
2023-02-26,Headphones,4939
2023-02-26,Camera,28530
2023-02-27,Laptop,27134
2023-02-27,Mobile,21354
2023-02-27,Tablet,11291
2023-02-27,Headphones,3962
2023-02-27,Camera,26451
2023-02-28,Laptop,24871
2023-02-28,Mobile,19610
2023-02-28,Tablet,10865
2023-02-28,Headphones,4173
2023-02-28,Camera,24146
2023-03-01,Laptop,23435
2023-03-01,Mobile,21066
2023-03-01,Tablet,11490
2023-03-01,Headphones,3998
2023-03-01,Camera,23629
2023-03-02,Laptop,27470
2023-03-02,Mobile,19055
2023-03-02,Tablet,11118
2023-03-02,Headphones,4340
2023-03-02,Camera,24166
2023-03-03,Laptop,27116
2023-03-03,Mobile,21088
2023-03-03,Tablet,10500
2023-03-03,Headphones,4110
2023-03-03,Camera,25196
2023-03-04,Laptop,30393
2023-03-04,Mobile,24885
2023-03-04,Tablet,13029
2023-03-04,Headphones,4939
2023-03-04,Camera,28083
2023-03-05,Laptop,30292
2023-03-05,Mobile,28028
2023-03-05,Tablet,13328
2023-03-05,Headphones,4907
2023-03-05,Camera,28801
2023-03-06,Laptop,24561
2023-03-06,Mobile,21106
2023-03-06,Tablet,10818
2023-03-06,Headphones,4209
2023-03-06,Camera,21727
2023-03-07,Laptop,27653
2023-03-07,Mobile,20100
2023-03-07,Tablet,10567
2023-03-07,Headphones,3894
2023-03-07,Camera,25609
2023-03-08,Laptop,26804
2023-03-08,Mobile,20336
2023-03-08,Tablet,10303
2023-03-08,Headphones,4610
2023-03-08,Camera,23254
2023-03-09,Laptop,27555
2023-03-09,Mobile,23128
2023-03-09,Tablet,9596
2023-03-09,Headphones,3809
2023-03-09,Camera,26045
2023-03-10,Laptop,27201
2023-03-10,Mobile,21778
2023-03-10,Tablet,10609
2023-03-10,Headphones,4109
2023-03-10,Camera,24043
2023-03-11,Laptop,33763
2023-03-11,Mobile,24167
2023-03-11,Tablet,13869
2023-03-11,Headphones,4769
2023-03-11,Camera,27940
2023-03-12,Laptop,33487
2023-03-12,Mobile,24382
2023-03-12,Tablet,14043
2023-03-12,Headphones,4864
2023-03-12,Camera,31300
2023-03-13,Laptop,28214
2023-03-13,Mobile,18502
2023-03-13,Tablet,10972
2023-03-13,Headphones,4297
2023-03-13,Camera,25078
2023-03-14,Laptop,29370
2023-03-14,Mobile,21485
2023-03-14,Tablet,11196
2023-03-14,Headphones,4073
2023-03-14,Camera,24219
2023-03-15,Laptop,27192
2023-03-15,Mobile,19988
2023-03-15,Tablet,11338
2023-03-15,Headphones,3957
2023-03-15,Camera,24974
2023-03-16,Laptop,28591
2023-03-16,Mobile,20708
2023-03-16,Tablet,10856
2023-03-16,Headphones,4505
2023-03-16,Camera,24097
2023-03-17,Laptop,27109
2023-03-17,Mobile,19772
2023-03-17,Tablet,10558
2023-03-17,Headphones,4066
2023-03-17,Camera,27289
2023-03-18,Laptop,32486
2023-03-18,Mobile,26562
2023-03-18,Tablet,12785
2023-03-18,Headphones,5184
2023-03-18,Camera,29844
2023-03-19,Laptop,34220
2023-03-19,Mobile,25858
2023-03-19,Tablet,13020
2023-03-19,Headphones,5314
2023-03-19,Camera,32147
2023-03-20,Laptop,28410
2023-03-20,Mobile,21583
2023-03-20,Tablet,11379
2023-03-20,Headphones,3976
2023-03-20,Camera,24046
2023-03-21,Laptop,30040
2023-03-21,Mobile,20141
2023-03-21,Tablet,10609
2023-03-21,Headphones,4291
2023-03-21,Camera,26433
2023-03-22,Laptop,25744
2023-03-22,Mobile,19395
2023-03-22,Tablet,11345
2023-03-22,Headphones,3746
2023-03-22,Camera,24774
2023-03-23,Laptop,28777
2023-03-23,Mobile,21858
2023-03-23,Tablet,10715
2023-03-23,Headphones,4483
2023-03-23,Camera,24589
2023-03-24,Laptop,27578
2023-03-24,Mobile,20905
2023-03-24,Tablet,11192
2023-03-24,Headphones,3886
2023-03-24,Camera,26157
2023-03-25,Laptop,33560
2023-03-25,Mobile,25260
2023-03-25,Tablet,13844
2023-03-25,Headphones,5329
2023-03-25,Camera,30914
2023-03-26,Laptop,32179
2023-03-26,Mobile,24102
2023-03-26,Tablet,13371
2023-03-26,Headphones,5016
2023-03-26,Camera,30012
2023-03-27,Laptop,29277
2023-03-27,Mobile,20923
2023-03-27,Tablet,10534
2023-03-27,Headphones,3899
2023-03-27,Camera,24167
2023-03-28,Laptop,30340
2023-03-28,Mobile,19452
2023-03-28,Tablet,10898
2023-03-28,Headphones,4545
2023-03-28,Camera,23667
2023-03-29,Laptop,24916
2023-03-29,Mobile,20969
2023-03-29,Tablet,11411
2023-03-29,Headphones,3967
2023-03-29,Camera,28291
2023-03-30,Laptop,27393
2023-03-30,Mobile,22278
2023-03-30,Tablet,10964
2023-03-30,Headphones,4365
2023-03-30,Camera,24513
2023-03-31,Laptop,26104
2023-03-31,Mobile,22392
2023-03-31,Tablet,10151
2023-03-31,Headphones,3986
2023-03-31,Camera,25257
2023-04-01,Laptop,35056
2023-04-01,Mobile,23974
2023-04-01,Tablet,14155
2023-04-01,Headphones,5420
2023-04-01,Camera,29733
2023-04-02,Laptop,31541
2023-04-02,Mobile,25799
2023-04-02,Tablet,12373
2023-04-02,Headphones,5067
2023-04-02,Camera,30559
2023-04-03,Laptop,27534
2023-04-03,Mobile,21036
2023-04-03,Tablet,11158
2023-04-03,Headphones,3975
2023-04-03,Camera,24807
2023-04-04,Laptop,31016
2023-04-04,Mobile,22753
2023-04-04,Tablet,12010
2023-04-04,Headphones,4198
2023-04-04,Camera,25229
2023-04-05,Laptop,26673
2023-04-05,Mobile,20657
2023-04-05,Tablet,11682
2023-04-05,Headphones,4289
2023-04-05,Camera,25781
2023-04-06,Laptop,29050
2023-04-06,Mobile,21865
2023-04-06,Tablet,11841
2023-04-06,Headphones,4368
2023-04-06,Camera,26329
2023-04-07,Laptop,27809
2023-04-07,Mobile,22369
2023-04-07,Tablet,9933
2023-04-07,Headphones,4639
2023-04-07,Camera,24546
2023-04-08,Laptop,33731
2023-04-08,Mobile,25072
2023-04-08,Tablet,14561
2023-04-08,Headphones,5206
2023-04-08,Camera,33012
2023-04-09,Laptop,36715
2023-04-09,Mobile,26538
2023-04-09,Tablet,13211
2023-04-09,Headphones,5263
2023-04-09,Camera,31119
2023-04-10,Laptop,29838
2023-04-10,Mobile,19502
2023-04-10,Tablet,10823
2023-04-10,Headphones,4663
2023-04-10,Camera,24321
2023-04-11,Laptop,28222
2023-04-11,Mobile,21245
2023-04-11,Tablet,11880
2023-04-11,Headphones,4443
2023-04-11,Camera,26593
2023-04-12,Laptop,26509
2023-04-12,Mobile,22066
2023-04-12,Tablet,11530
2023-04-12,Headphones,4484
2023-04-12,Camera,25567
2023-04-13,Laptop,28135
2023-04-13,Mobile,20440
2023-04-13,Tablet,11828
2023-04-13,Headphones,4441
2023-04-13,Camera,27772
2023-04-14,Laptop,28010
2023-04-14,Mobile,21495
2023-04-14,Tablet,11316
2023-04-14,Headphones,4298
2023-04-14,Camera,26474
2023-04-15,Laptop,35252
2023-04-15,Mobile,26192
2023-04-15,Tablet,13937
2023-04-15,Headphones,5217
2023-04-15,Camera,31610
2023-04-16,Laptop,38262
2023-04-16,Mobile,26282
2023-04-16,Tablet,13228
2023-04-16,Headphones,5226
2023-04-16,Camera,31578
2023-04-17,Laptop,30308
2023-04-17,Mobile,20679
2023-04-17,Tablet,10852
2023-04-17,Headphones,4380
2023-04-17,Camera,24539
2023-04-18,Laptop,25808
2023-04-18,Mobile,23237
2023-04-18,Tablet,11282
2023-04-18,Headphones,4359
2023-04-18,Camera,27269
2023-04-19,Laptop,27823
2023-04-19,Mobile,20995
2023-04-19,Tablet,11200
2023-04-19,Headphones,4460
2023-04-19,Camera,23689
2023-04-20,Laptop,28609
2023-04-20,Mobile,20825
2023-04-20,Tablet,12055
2023-04-20,Headphones,4233
2023-04-20,Camera,24930
2023-04-21,Laptop,25086
2023-04-21,Mobile,19912
2023-04-21,Tablet,10865
2023-04-21,Headphones,4373
2023-04-21,Camera,25363
2023-04-22,Laptop,32907
2023-04-22,Mobile,25669
2023-04-22,Tablet,14365
2023-04-22,Headphones,5031
2023-04-22,Camera,28454
2023-04-23,Laptop,29639
2023-04-23,Mobile,24138
2023-04-23,Tablet,14084
2023-04-23,Headphones,4872
2023-04-23,Camera,29951
2023-04-24,Laptop,28277
2023-04-24,Mobile,21413
2023-04-24,Tablet,10878
2023-04-24,Headphones,4198
2023-04-24,Camera,26128
2023-04-25,Laptop,27149
2023-04-25,Mobile,21939
2023-04-25,Tablet,11656
2023-04-25,Headphones,4755
2023-04-25,Camera,26168
2023-04-26,Laptop,31308
2023-04-26,Mobile,22393
2023-04-26,Tablet,11789
2023-04-26,Headphones,4325
2023-04-26,Camera,25392
2023-04-27,Laptop,28272
2023-04-27,Mobile,22392
2023-04-27,Tablet,12303
2023-04-27,Headphones,4323
2023-04-27,Camera,27151
2023-04-28,Laptop,26236
2023-04-28,Mobile,21865
2023-04-28,Tablet,11649
2023-04-28,Headphones,4462
2023-04-28,Camera,24533
2023-04-29,Laptop,35180
2023-04-29,Mobile,23127
2023-04-29,Tablet,13907
2023-04-29,Headphones,5117
2023-04-29,Camera,29948
2023-04-30,Laptop,34926
2023-04-30,Mobile,26133
2023-04-30,Tablet,13884
2023-04-30,Headphones,5158
2023-04-30,Camera,30825
2023-05-01,Laptop,27502
2023-05-01,Mobile,22270
2023-05-01,Tablet,10842
2023-05-01,Headphones,4320
2023-05-01,Camera,24635
2023-05-02,Laptop,29492
2023-05-02,Mobile,22377
2023-05-02,Tablet,10703
2023-05-02,Headphones,4322
2023-05-02,Camera,26221
2023-05-03,Laptop,28811
2023-05-03,Mobile,21369
2023-05-03,Tablet,11754
2023-05-03,Headphones,4357
2023-05-03,Camera,24440
2023-05-04,Laptop,26160
2023-05-04,Mobile,20518
2023-05-04,Tablet,10972
2023-05-04,Headphones,4129
2023-05-04,Camera,26697
2023-05-05,Laptop,28132
2023-05-05,Mobile,20524
2023-05-05,Tablet,10996
2023-05-05,Headphones,4096
2023-05-05,Camera,23946
2023-05-06,Laptop,34608
2023-05-06,Mobile,24242
2023-05-06,Tablet,13267
2023-05-06,Headphones,4879
2023-05-06,Camera,29822
2023-05-07,Laptop,32498
2023-05-07,Mobile,25573
2023-05-07,Tablet,13950
2023-05-07,Headphones,4932
2023-05-07,Camera,30218
2023-05-08,Laptop,27706
2023-05-08,Mobile,20224
2023-05-08,Tablet,11109
2023-05-08,Headphones,4160
2023-05-08,Camera,26115
2023-05-09,Laptop,29243
2023-05-09,Mobile,21514
2023-05-09,Tablet,11326
2023-05-09,Headphones,4213
2023-05-09,Camera,25952
2023-05-10,Laptop,27909
2023-05-10,Mobile,20554
2023-05-10,Tablet,11498
2023-05-10,Headphones,3899
2023-05-10,Camera,24249
2023-05-11,Laptop,29915
2023-05-11,Mobile,20728
2023-05-11,Tablet,11452
2023-05-11,Headphones,3882
2023-05-11,Camera,25294
2023-05-12,Laptop,24920
2023-05-12,Mobile,21800
2023-05-12,Tablet,10965
2023-05-12,Headphones,4328
2023-05-12,Camera,24212
2023-05-13,Laptop,33856
2023-05-13,Mobile,25993
2023-05-13,Tablet,12300
2023-05-13,Headphones,5411
2023-05-13,Camera,30466
2023-05-14,Laptop,32126
2023-05-14,Mobile,25658
2023-05-14,Tablet,15034
2023-05-14,Headphones,4885
2023-05-14,Camera,30742
2023-05-15,Laptop,28394
2023-05-15,Mobile,21708
2023-05-15,Tablet,12457
2023-05-15,Headphones,4179
2023-05-15,Camera,24907
2023-05-16,Laptop,29821
2023-05-16,Mobile,21568
2023-05-16,Tablet,11141
2023-05-16,Headphones,4044
2023-05-16,Camera,23512
2023-05-17,Laptop,27590
2023-05-17,Mobile,19643
2023-05-17,Tablet,10681
2023-05-17,Headphones,4064
2023-05-17,Camera,25108
2023-05-18,Laptop,27909
2023-05-18,Mobile,21157
2023-05-18,Tablet,11117
2023-05-18,Headphones,4052
2023-05-18,Camera,25618
2023-05-19,Laptop,27512
2023-05-19,Mobile,21833
2023-05-19,Tablet,11326
2023-05-19,Headphones,4171
2023-05-19,Camera,24022
2023-05-20,Laptop,32068
2023-05-20,Mobile,24686
2023-05-20,Tablet,13211
2023-05-20,Headphones,4785
2023-05-20,Camera,32927
2023-05-21,Laptop,31798
2023-05-21,Mobile,23924
2023-05-21,Tablet,14409
2023-05-21,Headphones,5126
2023-05-21,Camera,26390
2023-05-22,Laptop,27516
2023-05-22,Mobile,20545
2023-05-22,Tablet,11602
2023-05-22,Headphones,3744
2023-05-22,Camera,25886
2023-05-23,Laptop,28892
2023-05-23,Mobile,20928
2023-05-23,Tablet,11694
2023-05-23,Headphones,4105
2023-05-23,Camera,24231
2023-05-24,Laptop,28870
2023-05-24,Mobile,21286
2023-05-24,Tablet,10391
2023-05-24,Headphones,4194
2023-05-24,Camera,22884
2023-05-25,Laptop,28881
2023-05-25,Mobile,20759
2023-05-25,Tablet,11099
2023-05-25,Headphones,3747
2023-05-25,Camera,26008
2023-05-26,Laptop,27756
2023-05-26,Mobile,20527
2023-05-26,Tablet,11558
2023-05-26,Headphones,4074
2023-05-26,Camera,22652
2023-05-27,Laptop,32733
2023-05-27,Mobile,25973
2023-05-27,Tablet,13373
2023-05-27,Headphones,5137
2023-05-27,Camera,30171
2023-05-28,Laptop,30650
2023-05-28,Mobile,23218
2023-05-28,Tablet,13215
2023-05-28,Headphones,5072
2023-05-28,Camera,29137
2023-05-29,Laptop,28128
2023-05-29,Mobile,20488
2023-05-29,Tablet,11323
2023-05-29,Headphones,4193
2023-05-29,Camera,24209
2023-05-30,Laptop,24144
2023-05-30,Mobile,19625
2023-05-30,Tablet,9924
2023-05-30,Headphones,3923
2023-05-30,Camera,24183
2023-05-31,Laptop,27055
2023-05-31,Mobile,19330
2023-05-31,Tablet,10405
2023-05-31,Headphones,3922
2023-05-31,Camera,22953
2023-06-01,Laptop,24433
2023-06-01,Mobile,18603
2023-06-01,Tablet,11512
2023-06-01,Headphones,3972
2023-06-01,Camera,23549
2023-06-02,Laptop,28156
2023-06-02,Mobile,20011
2023-06-02,Tablet,10495
2023-06-02,Headphones,4132
2023-06-02,Camera,24970
2023-06-03,Laptop,36063
2023-06-03,Mobile,23149
2023-06-03,Tablet,12491
2023-06-03,Headphones,4513
2023-06-03,Camera,27657
2023-06-04,Laptop,34677
2023-06-04,Mobile,21776
2023-06-04,Tablet,12603
2023-06-04,Headphones,4715
2023-06-04,Camera,29956
2023-06-05,Laptop,27374
2023-06-05,Mobile,19506
2023-06-05,Tablet,11099
2023-06-05,Headphones,4097
2023-06-05,Camera,25745
2023-06-06,Laptop,27869
2023-06-06,Mobile,20911
2023-06-06,Tablet,10366
2023-06-06,Headphones,4000
2023-06-06,Camera,23275
2023-06-07,Laptop,25044
2023-06-07,Mobile,19959
2023-06-07,Tablet,10398
2023-06-07,Headphones,4017
2023-06-07,Camera,23152
2023-06-08,Laptop,27265
2023-06-08,Mobile,19349
2023-06-08,Tablet,11403
2023-06-08,Headphones,4159
2023-06-08,Camera,23445
2023-06-09,Laptop,26728
2023-06-09,Mobile,18172
2023-06-09,Tablet,10303
2023-06-09,Headphones,3919
2023-06-09,Camera,21119
2023-06-10,Laptop,30598
2023-06-10,Mobile,22981
2023-06-10,Tablet,12265
2023-06-10,Headphones,4857
2023-06-10,Camera,25936
2023-06-11,Laptop,30175
2023-06-11,Mobile,21987
2023-06-11,Tablet,12607
2023-06-11,Headphones,4885
2023-06-11,Camera,27567
2023-06-12,Laptop,26790
2023-06-12,Mobile,19957
2023-06-12,Tablet,10580
2023-06-12,Headphones,3791
2023-06-12,Camera,21432
2023-06-13,Laptop,23961
2023-06-13,Mobile,18492
2023-06-13,Tablet,9816
2023-06-13,Headphones,3519
2023-06-13,Camera,20650
2023-06-14,Laptop,25831
2023-06-14,Mobile,20269
2023-06-14,Tablet,10392
2023-06-14,Headphones,3804
2023-06-14,Camera,22280
2023-06-15,Laptop,25121
2023-06-15,Mobile,19103
2023-06-15,Tablet,9424
2023-06-15,Headphones,4158
2023-06-15,Camera,22958
2023-06-16,Laptop,25055
2023-06-16,Mobile,18330
2023-06-16,Tablet,9520
2023-06-16,Headphones,3617
2023-06-16,Camera,22362
2023-06-17,Laptop,28894
2023-06-17,Mobile,24028
2023-06-17,Tablet,11708
2023-06-17,Headphones,4408
2023-06-17,Camera,26850
2023-06-18,Laptop,29954
2023-06-18,Mobile,23533
2023-06-18,Tablet,12673
2023-06-18,Headphones,4711
2023-06-18,Camera,27081
2023-06-19,Laptop,24789
2023-06-19,Mobile,18705
2023-06-19,Tablet,9542
2023-06-19,Headphones,3446
2023-06-19,Camera,20289
2023-06-20,Laptop,25105
2023-06-20,Mobile,18710
2023-06-20,Tablet,10341
2023-06-20,Headphones,3873
2023-06-20,Camera,19857
2023-06-21,Laptop,24599
2023-06-21,Mobile,19337
2023-06-21,Tablet,9944
2023-06-21,Headphones,3467
2023-06-21,Camera,20505
2023-06-22,Laptop,23351
2023-06-22,Mobile,18881
2023-06-22,Tablet,9330
2023-06-22,Headphones,3576
2023-06-22,Camera,22440
2023-06-23,Laptop,23456
2023-06-23,Mobile,18784
2023-06-23,Tablet,9545
2023-06-23,Headphones,3286
2023-06-23,Camera,20888
2023-06-24,Laptop,30805
2023-06-24,Mobile,19693
2023-06-24,Tablet,12102
2023-06-24,Headphones,4375
2023-06-24,Camera,27932
2023-06-25,Laptop,29641
2023-06-25,Mobile,21556
2023-06-25,Tablet,11561
2023-06-25,Headphones,4250
2023-06-25,Camera,22820
2023-06-26,Laptop,26437
2023-06-26,Mobile,18936
2023-06-26,Tablet,9213
2023-06-26,Headphones,3443
2023-06-26,Camera,21996
2023-06-27,Laptop,26245
2023-06-27,Mobile,18223
2023-06-27,Tablet,10679
2023-06-27,Headphones,3596
2023-06-27,Camera,21317
2023-06-28,Laptop,20812
2023-06-28,Mobile,20395
2023-06-28,Tablet,9194
2023-06-28,Headphones,3825
2023-06-28,Camera,22417
2023-06-29,Laptop,22314
2023-06-29,Mobile,19007
2023-06-29,Tablet,10217
2023-06-29,Headphones,3383
2023-06-29,Camera,21501
2023-06-30,Laptop,23205
2023-06-30,Mobile,18495
2023-06-30,Tablet,9827
2023-06-30,Headphones,3788
2023-06-30,Camera,21830
2023-07-01,Laptop,26585
2023-07-01,Mobile,20971
2023-07-01,Tablet,11565
2023-07-01,Headphones,4436
2023-07-01,Camera,26280
2023-07-02,Laptop,29235
2023-07-02,Mobile,20032
2023-07-02,Tablet,9819
2023-07-02,Headphones,4545
2023-07-02,Camera,25882
2023-07-03,Laptop,23199
2023-07-03,Mobile,17747
2023-07-03,Tablet,9176
2023-07-03,Headphones,3624
2023-07-03,Camera,19755
2023-07-04,Laptop,23472
2023-07-04,Mobile,17873
2023-07-04,Tablet,9414
2023-07-04,Headphones,3372
2023-07-04,Camera,20522
2023-07-05,Laptop,22481
2023-07-05,Mobile,18956
2023-07-05,Tablet,9967
2023-07-05,Headphones,3330
2023-07-05,Camera,21646
2023-07-06,Laptop,23872
2023-07-06,Mobile,16800
2023-07-06,Tablet,8907
2023-07-06,Headphones,3643
2023-07-06,Camera,20167
2023-07-07,Laptop,25529
2023-07-07,Mobile,17283
2023-07-07,Tablet,9192
2023-07-07,Headphones,3709
2023-07-07,Camera,20692
2023-07-08,Laptop,27014
2023-07-08,Mobile,21589
2023-07-08,Tablet,10411
2023-07-08,Headphones,3831
2023-07-08,Camera,24611
